iteration,verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,seed,run_id,error_model,jitter_std
11,0.9243791843027969,0.8305809554288756,0.5432884719997297,0.7029327359320316,0.5254416126968706,0.5105509222514317,0.5352137597544059,0.9412913709952335,0.8672995850006262,5.243610413172333,5.243610413172333,False,0.0,pi,0.014495000010356307,7,ae24de6c-a4b2-42f0-a1ea-dce3e3a7205d,gaussian,0.2
12,0.8772244833399436,0.7581136594189719,0.5222250025837789,0.8961306640329654,0.6835315722968771,0.6033323000226019,0.6100609570997383,0.994102064438544,0.8055692537107424,5.204999991939535,5.204999991939535,False,0.0,pi,0.014929700002539903,7,ae24de6c-a4b2-42f0-a1ea-dce3e3a7205d,gaussian,0.2
13,0.8734188241632921,0.6138570090533086,0.5172603986503069,0.8647398080424231,0.5676254252636548,0.576395617052136,0.5262029665434336,0.8932980037882968,0.732040749426982,5.216702662879706,5.216702662879706,False,0.0,pi,0.00775019999127835,7,ae24de6c-a4b2-42f0-a1ea-dce3e3a7205d,gaussian,0.2
14,0.9943716005043222,0.8012211036738381,0.6700216034392199,0.8656574860717285,0.5427570315271402,0.5058873504282425,0.8542555335021811,0.9216242231056191,0.786410535725649,5.156539245683655,5.156539245683655,False,0.0,pi,0.015291799965780228,7,ae24de6c-a4b2-42f0-a1ea-dce3e3a7205d,gaussian,0.2
15,0.9529026978442563,0.6163696373815701,0.5879897330477509,0.7039236504676514,0.5426542046384251,0.5878497783603536,0.6994057970859511,0.9759642328854791,0.7780453898011939,5.230523193160724,5.230523193160724,False,0.0,pi,0.011569000023882836,7,ae24de6c-a4b2-42f0-a1ea-dce3e3a7205d,gaussian,0.2
16,0.968265727835512,0.6778346633671946,0.5228227842969139,0.750639199253513,0.6570319336899324,0.536863334941301,0.6838425588132637,0.7858087116503494,0.81432001693899,5.110840139384678,5.110840139384678,False,0.0,pi,0.01459829998202622,7,ae24de6c-a4b2-42f0-a1ea-dce3e3a7205d,gaussian,0.2
17,0.9165233345149137,0.6926265107014891,0.5085322881691099,0.9566210766736076,0.540310517844421,0.5700030700605154,0.6247784772340803,0.9571229672419175,0.766498309264072,5.314998782467556,5.314998782467556,False,0.0,pi,0.012524900026619434,7,ae24de6c-a4b2-42f0-a1ea-dce3e3a7205d,gaussian,0.2
18,0.9746084295565026,0.8742403960714912,0.6374689503133595,0.9968015779286833,0.5460094527899728,0.558270905765048,0.5974859294275687,0.8072742377113167,0.541352400571558,5.205687926003732,5.205687926003732,False,0.0,pi,0.011789800017140806,7,ae24de6c-a4b2-42f0-a1ea-dce3e3a7205d,gaussian,0.2
19,0.9490001099742077,0.6537898777820523,0.5724790065400198,0.9664690272621363,0.542722246171258,0.745135416401857,0.8734617539950522,0.9022371872401014,0.6067797188082331,5.284731748153813,5.284731748153813,False,0.0,pi,0.012995900004170835,7,ae24de6c-a4b2-42f0-a1ea-dce3e3a7205d,gaussian,0.2
20,0.9402203189364218,0.5148972941951753,0.6028010172106806,0.9638664128167573,0.5618883389604616,0.6117990918040592,0.5425669510948079,0.9317392616599633,0.5440432027802851,5.272685021963344,5.272685021963344,False,0.0,pi,0.013718800037167966,7,ae24de6c-a4b2-42f0-a1ea-dce3e3a7205d,gaussian,0.2
21,0.8836742490688542,0.5365363360924533,0.5191775867395239,0.9322073865015146,0.7183418538209019,0.5633062199475318,0.8655520914679167,0.9004029025731219,0.6113505383112026,5.139238116391521,5.163737163237331,True,0.0244990468458091,pi,0.012922300025820732,7,ae24de6c-a4b2-42f0-a1ea-dce3e3a7205d,gaussian,0.2
22,0.9902504932018781,0.5620300463095798,0.5298330093472875,0.8300828076846558,0.6871137855857885,0.9567794469957187,0.6309449577079422,0.9827357046237969,0.6811097406692845,5.2161635156497645,5.437710378473701,True,0.2215468628239372,pi,0.05568470002617687,7,ae24de6c-a4b2-42f0-a1ea-dce3e3a7205d,gaussian,0.2
23,0.9850902824127117,0.833282858162751,0.5328360225479036,0.7867209070178635,0.8592160417790794,0.9509411389850653,0.9431155856028544,0.873970709074162,0.5177115387366362,5.2274469952743665,5.585282433336002,True,0.35783543806163576,pi,0.015760099980980158,7,ae24de6c-a4b2-42f0-a1ea-dce3e3a7205d,gaussian,0.2
24,0.9864313610967645,0.7703074029096133,0.5386779486906258,0.9968002647464271,0.8289580141963575,0.9248848932181928,0.511442325634063,0.9627707703124555,0.6158734979975623,5.291935693400183,5.320745055122766,True,0.02880936172258329,pi,0.011158799985423684,7,ae24de6c-a4b2-42f0-a1ea-dce3e3a7205d,gaussian,0.2
25,0.9517132783390709,0.879786557002807,0.5771160626385377,0.5005362393484942,0.9057439361626096,0.8657054820822174,0.9580933468616045,0.5439941412772586,0.5050761014848091,5.051975163613976,4.982098133216541,True,-0.06987703039743523,pi,0.012152299983426929,7,ae24de6c-a4b2-42f0-a1ea-dce3e3a7205d,gaussian,0.2
26,0.9687669063748778,0.9159578337911526,0.5869930194937336,0.6959867450367732,0.7236855103408939,0.9935817349297289,0.9448969707316455,0.8611777154586447,0.5777806698904695,5.25346398365358,5.491477748381269,True,0.23801376472768854,pi,0.015403299999888986,7,ae24de6c-a4b2-42f0-a1ea-dce3e3a7205d,gaussian,0.2
27,0.9465515571050973,0.9480149343780122,0.5760730105226042,0.8481485349391527,0.7582490320327204,0.9525494273470507,0.912064086118711,0.8519879577824665,0.5447186227760065,5.264183950598021,5.052557580592726,True,-0.21162637000529455,pi,0.014217599993571639,7,ae24de6c-a4b2-42f0-a1ea-dce3e3a7205d,gaussian,0.2
28,0.8917555680778599,0.5847935273137619,0.6767485134227047,0.8727016373629171,0.5562705273749018,0.6329495291710003,0.987652911335151,0.8391254330557316,0.9533395941429896,4.902734247676802,5.059590436922425,True,0.1568561892456226,pi,0.008717300021089613,7,ae24de6c-a4b2-42f0-a1ea-dce3e3a7205d,gaussian,0.2
29,0.9303425548720241,0.6151155366548724,0.5154572777961319,0.8923133198278879,0.7602813068158574,0.8528160219288812,0.6611651464514942,0.5033296998077923,0.6955934831270356,4.957331062592114,4.8741772615839025,True,-0.08315380100821128,pi,0.009905200044158846,7,ae24de6c-a4b2-42f0-a1ea-dce3e3a7205d,gaussian,0.2
30,0.6695067205653014,0.8644322968714329,0.7374874177731898,0.7073610218223657,0.814240060549552,0.9685972830062686,0.5258295660341883,0.8192970381472016,0.8093792963478834,4.651683396743396,4.510415973429862,True,-0.14126742331353345,pi,0.010538199974689633,7,ae24de6c-a4b2-42f0-a1ea-dce3e3a7205d,gaussian,0.2
31,0.9753654869365271,0.824903249641375,0.5082198820745396,0.6166147124080124,0.8047392920905656,0.8821761971059576,0.8119105741391256,0.9982499872656825,0.5444995959317771,5.214753275118704,5.421247458114892,True,0.20649418299618813,pi,0.021191100007854402,7,ae24de6c-a4b2-42f0-a1ea-dce3e3a7205d,gaussian,0.2
32,0.9543588962014837,0.6502858971356935,0.6286353590170426,0.5414782171196135,0.5355818356328745,0.8888585029260563,0.9837196423125132,0.8859875895672851,0.6256028549015304,5.188742650610278,5.333416929772699,True,0.14467427916242181,pi,0.02550160000100732,7,ae24de6c-a4b2-42f0-a1ea-dce3e3a7205d,gaussian,0.2
33,0.9668618550064085,0.8321253954232251,0.5003199243109837,0.7758750964314673,0.9294866747772881,0.8843888201987611,0.952183615010685,0.935071751830885,0.6859056817343667,5.207853584555594,5.1276928701221225,True,-0.08016071443347149,pi,0.031250600004568696,7,ae24de6c-a4b2-42f0-a1ea-dce3e3a7205d,gaussian,0.2
34,0.7810914488188052,0.6077076322409157,0.6952354053837525,0.7617701355135524,0.9820829835652451,0.5464695803093829,0.7320977240652964,0.6624141102287686,0.9361773046463879,4.37629889574722,4.540046238088886,True,0.16374734234166594,pi,0.011179000022821128,7,ae24de6c-a4b2-42f0-a1ea-dce3e3a7205d,gaussian,0.2
35,0.9956880876215959,0.5030471193092969,0.7441248282794497,0.7592732190352098,0.8058630170972152,0.9006281788243091,0.8128138392687855,0.9399622461107825,0.5647946603894317,5.112892343849149,5.123346023263122,True,0.010453679413973327,pi,0.07217679999303073,7,ae24de6c-a4b2-42f0-a1ea-dce3e3a7205d,gaussian,0.2
36,0.773642176362723,0.6853321109162835,0.9340528165853894,0.9915878581854842,0.8079220648186733,0.9097493430275692,0.5696043893125242,0.7573132530862534,0.5668717539687078,4.1211295200639535,3.9892235077488607,True,-0.1319060123150927,pi,0.010791399981826544,7,ae24de6c-a4b2-42f0-a1ea-dce3e3a7205d,gaussian,0.2
37,0.9562509194851345,0.6015055059091727,0.5245577382176292,0.5589806741265676,0.9271834522701241,0.8816788376344904,0.7527663761276205,0.9110335864392912,0.5030158894881684,5.173665992303492,4.9828548596763005,True,-0.19081113262719146,pi,0.03389730001799762,7,ae24de6c-a4b2-42f0-a1ea-dce3e3a7205d,gaussian,0.2
38,0.7796244776713398,0.5500239987023545,0.5154757060239785,0.9994260194538405,0.5573676220046353,0.9505607141375819,0.6247195181582378,0.9647296582774265,0.7408854345812683,5.07629751551433,4.739508239937988,True,-0.3367892755763421,pi,0.035785799962468445,7,ae24de6c-a4b2-42f0-a1ea-dce3e3a7205d,gaussian,0.2
39,0.9904008224804992,0.9239175523016,0.7205606049460749,0.5091731451587886,0.6326007058029312,0.8955580864420886,0.911465629834797,0.9796065191514263,0.723485503870017,5.1933405631778635,5.001650014852313,True,-0.1916905483255506,pi,0.10041690000798553,7,ae24de6c-a4b2-42f0-a1ea-dce3e3a7205d,gaussian,0.2
40,0.8975239720036314,0.9401236507755035,0.5541462591897075,0.8675889651122461,0.5136107867999568,0.5722073920904152,0.9997960215428613,0.9254902449811204,0.5083599358719971,5.309167897992546,4.87066418994518,True,-0.43850370804736516,pi,0.07373579998966306,7,ae24de6c-a4b2-42f0-a1ea-dce3e3a7205d,gaussian,0.2
41,0.9391341240563179,0.8358981137432024,0.5034724666784239,0.6564443395305455,0.7226707829725977,0.8633765825942652,0.7879001518290104,0.9249889417251913,0.6690483033483822,5.209177581533259,5.1505498174285504,True,-0.05862776410470882,pi,0.07775459997355938,7,ae24de6c-a4b2-42f0-a1ea-dce3e3a7205d,gaussian,0.2
42,0.980864411319539,0.5128751709684058,0.5826119204961502,0.560548796216383,0.550359217314294,0.9924891758412635,0.952817667624136,0.7975884794895334,0.7592960985469419,5.171820696688343,5.193623140303014,True,0.021802443614671346,pi,0.08729840000160038,7,ae24de6c-a4b2-42f0-a1ea-dce3e3a7205d,gaussian,0.2
43,0.999818440662188,0.9174314372645069,0.559259106716208,0.690471391651851,0.7798546892018778,0.9501537195768508,0.6891115486468462,0.9953954840832144,0.6543488785442904,5.25624754970986,5.554698579739474,True,0.2984510300296141,pi,0.08677809999790043,7,ae24de6c-a4b2-42f0-a1ea-dce3e3a7205d,gaussian,0.2
44,0.9511153249980582,0.5116623863860379,0.539886050004773,0.8513959840059449,0.6147889992850717,0.9888152163534533,0.9458440606468411,0.9695373426523621,0.5984949407750193,5.2361292119186915,5.486192422632021,True,0.25006321071332926,pi,0.05487389996415004,7,ae24de6c-a4b2-42f0-a1ea-dce3e3a7205d,gaussian,0.2
45,0.9546259685270313,0.645768497381269,0.5159293061800152,0.9036909689386226,0.887505775003979,0.993916981825767,0.8674353953521994,0.9741674850817499,0.5439028580755936,5.247373188411294,5.128337353665827,True,-0.1190358347454663,pi,0.043353800021577626,7,ae24de6c-a4b2-42f0-a1ea-dce3e3a7205d,gaussian,0.2
46,0.5276248104632177,0.6682087009029285,0.9515283481663772,0.5750598571946015,0.9853083098147167,0.6368646758449547,0.8800582187209129,0.6528784221720964,0.8826923516020765,3.69934819373544,3.4430714681557757,True,-0.25627672557966447,pi,0.010257699992507696,7,ae24de6c-a4b2-42f0-a1ea-dce3e3a7205d,gaussian,0.2
47,0.9013159736851115,0.5771523732138009,0.5517158046809238,0.5816747358618013,0.5907489603130334,0.9999460701007937,0.8371873921542126,0.8883714651324168,0.5641105911200333,5.215742707021739,5.114783110469811,True,-0.1009595965519271,pi,0.02863800001796335,7,ae24de6c-a4b2-42f0-a1ea-dce3e3a7205d,gaussian,0.2
48,0.9448951690721511,0.7303339930395547,0.7057843749293315,0.6674788251526902,0.6988002907694,0.9324174410539596,0.943167879455714,0.915330748747377,0.5059124064920172,5.18799670644137,5.492271969749007,True,0.30427526330763704,pi,0.030323199986014515,7,ae24de6c-a4b2-42f0-a1ea-dce3e3a7205d,gaussian,0.2
49,0.9890770310865602,0.9287126940936536,0.5587733860619886,0.9697557589235957,0.5109462832167777,0.7474092206661465,0.6622430809778652,0.9057752342983316,0.9854438909400872,5.029877116402138,4.82041513678852,True,-0.20946197961361804,pi,0.027217299968469888,7,ae24de6c-a4b2-42f0-a1ea-dce3e3a7205d,gaussian,0.2
50,0.9893135284696428,0.8933879116876591,0.5012596528881754,0.7226944439400897,0.6024731288126375,0.8844737589481306,0.6699339375187985,0.967871009878451,0.5770450639294198,5.232882262019569,5.253263036435374,True,0.020380774415805974,pi,0.02865120000205934,7,ae24de6c-a4b2-42f0-a1ea-dce3e3a7205d,gaussian,0.2
51,0.9556238775950257,0.5154757799998606,0.6022145578701728,0.8645791936147812,0.6476241302712714,0.7064054989071751,0.9380279226934636,0.8814780040166039,0.6318897421586651,5.206131382275128,5.384518869168851,True,0.17838748689372233,pi,0.021856000006664544,7,ae24de6c-a4b2-42f0-a1ea-dce3e3a7205d,gaussian,0.2
52,0.8769099757419461,0.7634963818934646,0.509185318116627,0.6425601879333537,0.6722980122667417,0.9734608192788126,0.995782385806246,0.7462332559650866,0.6104969117886683,5.01953912438067,4.7177386475852465,True,-0.3018004767954239,pi,0.0305238000000827,7,ae24de6c-a4b2-42f0-a1ea-dce3e3a7205d,gaussian,0.2
53,0.9955173446693626,0.9723627446765832,0.5550754426352691,0.6932335970417542,0.9653828557860763,0.9749336390002781,0.6117888656804227,0.8730930848257316,0.5864079073237943,5.25337759462761,5.182824597384808,True,-0.07055299724280177,pi,0.024967100005596876,7,ae24de6c-a4b2-42f0-a1ea-dce3e3a7205d,gaussian,0.2
54,0.9508888754433042,0.5450912227877307,0.5655771202405713,0.9266592232291141,0.6890121587062858,0.8435305912559024,0.9964358209535964,0.9838820728050622,0.5189750289410973,5.241272073556968,5.2383350415788685,True,-0.0029370319780993776,pi,0.10893509996822104,7,ae24de6c-a4b2-42f0-a1ea-dce3e3a7205d,gaussian,0.2
55,0.9960959597750945,0.9519648105587829,0.5550620445809634,0.5566721865854116,0.8724790658309178,0.9443879092796592,0.9150096787965272,0.9332380117565908,0.6202458404110691,5.253732442137847,5.053133795457826,True,-0.20059864668002061,pi,0.031883299991022795,7,ae24de6c-a4b2-42f0-a1ea-dce3e3a7205d,gaussian,0.2
56,0.9554285277265189,0.5487909647668763,0.6184851620904654,0.8394110766659606,0.6064249537958579,0.9916853673754797,0.9978150831462101,0.9226032007516507,0.8569890266433342,5.198929515905277,5.284208863578716,True,0.08527934767343798,pi,0.041442799963988364,7,ae24de6c-a4b2-42f0-a1ea-dce3e3a7205d,gaussian,0.2
57,0.9625760272276508,0.613888745036518,0.9790569164710567,0.6092109574454916,0.5182092922404864,0.6036445313757702,0.8951315494650609,0.978464876320788,0.6228599408506463,4.072621427580283,4.125563517780192,True,0.052942090199908955,pi,0.035203600011300296,7,ae24de6c-a4b2-42f0-a1ea-dce3e3a7205d,gaussian,0.2
58,0.988615116887947,0.5159230024671679,0.5298057058551648,0.9154780012214828,0.617531649904155,0.7140482822263913,0.9621638357772038,0.706515895459406,0.5838798733264132,5.0815840686931715,4.6830370416356235,True,-0.39854702705754796,pi,0.04920150001998991,7,ae24de6c-a4b2-42f0-a1ea-dce3e3a7205d,gaussian,0.2
59,0.5452927943937297,0.5482696759643992,0.799300178612509,0.8560232139829768,0.8494253377038696,0.9153020517695338,0.9481751757278505,0.7647227855352614,0.9813220595889911,4.571914124644715,4.344837897079669,True,-0.22707622756504553,pi,0.01634650002233684,7,ae24de6c-a4b2-42f0-a1ea-dce3e3a7205d,gaussian,0.2
60,0.8817791948673568,0.7418304105561524,0.5565862099759364,0.7814149608848966,0.9286226737534478,0.5681043864030546,0.5341044727409844,0.728582417612829,0.8194458066205142,4.9659016155801945,5.216316517795642,True,0.25041490221544754,pi,0.013271500007249415,7,ae24de6c-a4b2-42f0-a1ea-dce3e3a7205d,gaussian,0.2
61,0.6065309039480232,0.9335148638267596,0.5654304184756722,0.8450033617648292,0.645406809350096,0.8738426540590509,0.9728814843281353,0.6383401811497811,0.8536537722419498,4.416867415294481,4.938074585654916,True,0.521207170360435,pi,0.012192800000775605,7,ae24de6c-a4b2-42f0-a1ea-dce3e3a7205d,gaussian,0.2
62,0.6388448432841003,0.5028383562823184,0.757598455564449,0.8316440474874724,0.6463568341115729,0.9598361624967764,0.7808981348733413,0.8110379103810943,0.9745085867849002,4.6785690298670675,4.394665396359452,True,-0.28390363350761544,pi,0.01702510000905022,7,ae24de6c-a4b2-42f0-a1ea-dce3e3a7205d,gaussian,0.2
63,0.6277667270296301,0.5164778739935623,0.7699546575390859,0.713254794394516,0.8829543021547197,0.659515883899116,0.8381592546532062,0.9470977955043242,0.9983571350013583,4.657979498677938,4.627910959126116,True,-0.0300685395518223,pi,0.014281799958553165,7,ae24de6c-a4b2-42f0-a1ea-dce3e3a7205d,gaussian,0.2
64,0.9817329140760642,0.6445662872292688,0.5204168794279538,0.9110596482031925,0.9215478959587133,0.9521557431608355,0.5959540851406079,0.7216881009032019,0.9232253509234469,4.8512397008136,4.673174812484813,True,-0.17806488832878622,pi,0.012988000002223998,7,ae24de6c-a4b2-42f0-a1ea-dce3e3a7205d,gaussian,0.2
65,0.6970882661997193,0.675395070207031,0.8414308768501468,0.7118065642140956,0.8690396935516979,0.6190315438677882,0.5706670735759123,0.699265937550102,0.5741874040938564,4.236017971430486,4.368495268213777,True,0.13247729678329073,pi,0.014053199964109808,7,ae24de6c-a4b2-42f0-a1ea-dce3e3a7205d,gaussian,0.2
66,0.5891062778593861,0.5566900638747942,0.6924796188265441,0.5866125330595031,0.6402213323459116,0.6321185438791386,0.5419825731015737,0.9992884464204911,0.8431992230903259,4.8116303710390875,4.605637442266004,True,-0.20599292877308312,pi,0.012866900011431426,7,ae24de6c-a4b2-42f0-a1ea-dce3e3a7205d,gaussian,0.2
67,0.7810760689626906,0.5857974258077319,0.7227410066236638,0.9334750647368597,0.6361371573580779,0.6669438152199387,0.5367555091326344,0.7299683590161299,0.7209458385470278,4.763116473738168,4.9748232065415525,True,0.2117067328033846,pi,0.014081000001169741,7,ae24de6c-a4b2-42f0-a1ea-dce3e3a7205d,gaussian,0.2
68,0.805937316825659,0.6142712636756205,0.9560661867058439,0.9061871223777567,0.7482484828602602,0.8578250477322883,0.9488584877864652,0.9288009026853337,0.8014732605914465,4.065152407630152,3.90489259887425,True,-0.1602598087559023,pi,0.015414000023156404,7,ae24de6c-a4b2-42f0-a1ea-dce3e3a7205d,gaussian,0.2
69,0.9975298999055926,0.9732111980308504,0.6701948109046993,0.637415702917062,0.7193896024885323,0.9385887420747014,0.6843174578446359,0.9255827864307598,0.5436158647241762,5.236448376429434,5.504408662178272,True,0.2679602857488384,pi,0.05310810002265498,7,ae24de6c-a4b2-42f0-a1ea-dce3e3a7205d,gaussian,0.2
70,0.9624562433317339,0.7381942026728476,0.6480805885590833,0.7578083967058922,0.5289213073478285,0.903513931465477,0.7201769345921556,0.9537890483626188,0.5168227953963289,5.154899271480296,5.4933847715310336,True,0.3384855000507371,pi,0.09953770000720397,7,ae24de6c-a4b2-42f0-a1ea-dce3e3a7205d,gaussian,0.2
71,0.9761450456560989,0.6810419828433508,0.5915564288846893,0.5643672481639943,0.7109480173974865,0.8536984660500481,0.8778651737229229,0.9653143286148785,0.5340020042308171,5.163440660792077,5.394011079589637,True,0.23057041879756027,pi,0.06836370000382885,7,ae24de6c-a4b2-42f0-a1ea-dce3e3a7205d,gaussian,0.2
72,0.9689114910350363,0.6830862187260873,0.7678506018060909,0.7735831870052111,0.5598269087975942,0.9985519569633519,0.8881581311154596,0.9426942234124378,0.6562252329757422,5.141681703003007,5.1931233891152,True,0.05144168611219352,pi,0.05406840000068769,7,ae24de6c-a4b2-42f0-a1ea-dce3e3a7205d,gaussian,0.2
73,0.9889891593265694,0.6184096968040493,0.5871451514072528,0.8247318837562583,0.8702989707420323,0.5905753292512975,0.5198591070721177,0.9186908035710635,0.6671694538935103,5.241169460543727,5.3941983147410895,True,0.15302885419736267,pi,0.048109999974258244,7,ae24de6c-a4b2-42f0-a1ea-dce3e3a7205d,gaussian,0.2
74,0.9969189766267005,0.7376041131422995,0.5083387370260188,0.8467944260458352,0.8884061163231073,0.6434072049982068,0.5420638472867114,0.9480368254184082,0.6383305452977659,5.255806233030511,4.9506724437955985,True,-0.3051337892349123,pi,0.04876589996274561,7,ae24de6c-a4b2-42f0-a1ea-dce3e3a7205d,gaussian,0.2
75,0.9798697604049349,0.8597869629056735,0.9350162444357608,0.8896601301070508,0.542999442061088,0.7711286024048274,0.9000256733472449,0.9609196270969752,0.6701487917922526,4.3049731822508,4.271187372594932,True,-0.03378580965586735,pi,0.015121400007046759,7,ae24de6c-a4b2-42f0-a1ea-dce3e3a7205d,gaussian,0.2
76,0.9397948347672491,0.5257033208870865,0.5465943436749374,0.7579938970747178,0.8005971688659066,0.691176713398723,0.7217741497273256,0.9527303536076426,0.818118718210108,5.218505133420863,5.263503792744145,True,0.044998659323281905,pi,0.04119630000786856,7,ae24de6c-a4b2-42f0-a1ea-dce3e3a7205d,gaussian,0.2
77,0.9888018516544119,0.9611145805998722,0.6793136724885925,0.7558726131015161,0.6974086589347863,0.9544655903204226,0.564421773536245,0.9990915035879955,0.6732485043593412,5.243024615236923,5.226132247085614,True,-0.016892368151308904,pi,0.03690639999695122,7,ae24de6c-a4b2-42f0-a1ea-dce3e3a7205d,gaussian,0.2
78,0.9789024273635244,0.7660707506517499,0.7371050498163141,0.8246903341839914,0.7346506615525482,0.5417473460944626,0.5715204555677683,0.8677413601187518,0.9994774297399933,4.600660409304991,4.7990722182427366,True,0.19841180893774565,pi,0.03794690000358969,7,ae24de6c-a4b2-42f0-a1ea-dce3e3a7205d,gaussian,0.2
79,0.9558906278198407,0.5209693710795351,0.5084629220098861,0.7490544708185319,0.508164175418078,0.5955508786395095,0.9628287061690793,0.9109629322001411,0.8170275067381667,5.247118412221998,5.158869397146087,True,-0.0882490150759112,pi,0.04619610001100227,7,ae24de6c-a4b2-42f0-a1ea-dce3e3a7205d,gaussian,0.2
80,0.9248930798277308,0.5300977108837458,0.5257088408807347,0.7499154284931207,0.5506328172387429,0.6908434893527269,0.8403163047839063,0.950584243556426,0.536514076178076,5.216453769000233,5.1256103079014315,True,-0.09084346109880169,pi,0.07015240000328049,7,ae24de6c-a4b2-42f0-a1ea-dce3e3a7205d,gaussian,0.2
81,0.9791190929219251,0.5480292947017097,0.5830840520378031,0.7505341384014652,0.7060170799461498,0.9549508382426859,0.716115776037739,0.9367147514259234,0.5957043334708073,5.199690749222903,5.2229877973580034,True,0.02329704813510113,pi,0.06493499997304752,7,ae24de6c-a4b2-42f0-a1ea-dce3e3a7205d,gaussian,0.2
82,0.5672775192131676,0.995017648455792,0.8155561762367121,0.8325946015850363,0.7435804433843329,0.5606850659529132,0.595544464357504,0.6429949241146176,0.6253079485317056,4.490710746054149,4.930175582676624,True,0.43946483662247404,pi,0.013841299980413169,7,ae24de6c-a4b2-42f0-a1ea-dce3e3a7205d,gaussian,0.2
83,0.8056962563181629,0.6485781164414144,0.7712836612125531,0.958553385135241,0.8708431372070513,0.6022565743240864,0.6652539601235876,0.8316310465995809,0.5366539928990053,4.947959273598062,4.995181906447261,True,0.04722263284919842,pi,0.013277999998535961,7,ae24de6c-a4b2-42f0-a1ea-dce3e3a7205d,gaussian,0.2
84,0.593833108567572,0.7424053277593126,0.6245358294321194,0.9181117235067497,0.6226110900866116,0.6825999681578951,0.8810875441921096,0.5476941470459529,0.9495890447254522,4.589780323256522,4.386119904499546,True,-0.20366041875697638,pi,0.015161399962380528,7,ae24de6c-a4b2-42f0-a1ea-dce3e3a7205d,gaussian,0.2
85,0.7400899234504399,0.6712797198933098,0.6819632059409686,0.8461258541714878,0.7868273107293318,0.8279285640282168,0.5036768286679701,0.8086448723456257,0.9650445567042011,4.581846451053572,4.374399057725,True,-0.207447393328572,pi,0.014162100036628544,7,ae24de6c-a4b2-42f0-a1ea-dce3e3a7205d,gaussian,0.2
