iteration,verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,seed,run_id,error_model,jitter_std
11,0.9930579121997577,0.6540342080599204,0.5319743323690346,0.8251409544532958,0.8469920696104242,0.5016971812227549,0.9317388106808377,0.9582676180332017,0.9713281281234254,5.020120254194532,5.020120254194532,False,0.0,ucb,0.011197399988304824,7,1759b262-2e61-4b0a-8ed3-59bcd76c9059,none,0.0
12,0.9724910811268977,0.936896204564595,0.5416840696176459,0.8523052120616668,0.7045308409174937,0.8436319016141517,0.5712174825924324,0.9787831335987447,0.6528162447072205,5.250315997332018,5.250315997332018,False,0.0,ucb,0.013382899982389063,7,1759b262-2e61-4b0a-8ed3-59bcd76c9059,none,0.0
13,0.7894076690991225,0.972935050060816,0.6377029487694916,0.995537810607513,0.6381123512863842,0.578056081986329,0.5428030043545327,0.9793999540290718,0.6866508006555603,5.120328952892753,5.120328952892753,False,0.0,ucb,0.013762899965513498,7,1759b262-2e61-4b0a-8ed3-59bcd76c9059,none,0.0
14,0.9273607000631903,0.7665124566873522,0.5211310130580745,0.8659501653204522,0.6647217227764893,0.5283832493069764,0.6068775791455568,0.9744613251796213,0.514875624354548,5.2498428435208675,5.2498428435208675,False,0.0,ucb,0.012300500005949289,7,1759b262-2e61-4b0a-8ed3-59bcd76c9059,none,0.0
15,0.9861809954948264,0.5803950889186849,0.6048020349247203,0.9355673547826208,0.8974896606170639,0.8670913984605291,0.6634050817699614,0.8846152829134024,0.502246780383109,5.1488674985823275,5.1488674985823275,False,0.0,ucb,0.013641999976243824,7,1759b262-2e61-4b0a-8ed3-59bcd76c9059,none,0.0
16,0.9606223365070716,0.7908673526941072,0.5895633018990333,0.8685158165324429,0.5003834562493851,0.9113206653436412,0.733016458234181,0.9850254791057954,0.611572894618143,5.2144869823025015,5.2144869823025015,False,0.0,ucb,0.014504299964755774,7,1759b262-2e61-4b0a-8ed3-59bcd76c9059,none,0.0
17,0.989193675681068,0.8719323131060739,0.6143634211798745,0.8409359050883787,0.828152639308431,0.9244376662280477,0.8333963671443445,0.9904137110636941,0.5172069063837219,5.212617063492068,5.212617063492068,False,0.0,ucb,0.013502300018444657,7,1759b262-2e61-4b0a-8ed3-59bcd76c9059,none,0.0
18,0.9941322259733436,0.8892248804070791,0.5978326666910558,0.9421158539802728,0.6223664513915714,0.8071024485800734,0.6246853266482801,0.949685550483736,0.581180585960076,5.223751332285607,5.223751332285607,False,0.0,ucb,0.014043600007425994,7,1759b262-2e61-4b0a-8ed3-59bcd76c9059,none,0.0
19,0.6280861042710753,0.8990119936395642,0.5305266679433234,0.9243186162365273,0.9452383501299195,0.8543710013889095,0.9412855232542907,0.9436910634843074,0.5624178583026088,4.717190210137783,4.717190210137783,False,0.0,ucb,0.01884780003456399,7,1759b262-2e61-4b0a-8ed3-59bcd76c9059,none,0.0
20,0.9402203189364218,0.5148972941951753,0.6028010172106806,0.9638664128167573,0.5618883389604616,0.6117990918040592,0.5425669510948079,0.9317392616599633,0.5440432027802851,5.272685021963344,5.272685021963344,False,0.0,ucb,0.015370599983725697,7,1759b262-2e61-4b0a-8ed3-59bcd76c9059,none,0.0
21,0.9697453705236447,0.5923858485411291,0.515574485766631,0.5255791122478706,0.7011988577646293,0.5470809353198656,0.7709586198069471,0.9515975026239495,0.6501748184738918,5.230120086033512,5.230120086033512,False,0.0,ucb,0.01429600000847131,7,1759b262-2e61-4b0a-8ed3-59bcd76c9059,none,0.0
22,0.9853502044973339,0.8030841367983597,0.5517565031314149,0.5039369690443646,0.7272643977959936,0.5765277978536261,0.850735891030599,0.9966887901642489,0.5334044640004948,5.261093886956485,5.261093886956485,False,0.0,ucb,0.014643999980762601,7,1759b262-2e61-4b0a-8ed3-59bcd76c9059,none,0.0
23,0.9939101836344996,0.6381101266161251,0.5214177579193979,0.5988571100046649,0.5888751981087887,0.9267063252629979,0.5282986775685695,0.9515172123419153,0.5867735313701294,5.196715777585494,5.196715777585494,False,0.0,ucb,0.019339799997396767,7,1759b262-2e61-4b0a-8ed3-59bcd76c9059,none,0.0
24,0.9936025251830543,0.5126471967035269,0.5587804441696302,0.8331341673237929,0.7257433740633266,0.5894633565773085,0.8722275414124345,0.9584540954829983,0.5497756435831274,5.247702879279742,5.247702879279742,False,0.0,ucb,0.01746949995867908,7,1759b262-2e61-4b0a-8ed3-59bcd76c9059,none,0.0
25,0.9045798666776732,0.9739353538862598,0.5657296229935155,0.6363594348296888,0.5848168159450811,0.6650380156632064,0.9324097166902017,0.985738935530567,0.6074126442866334,5.284345298351359,5.284345298351359,False,0.0,ucb,0.022655799984931946,7,1759b262-2e61-4b0a-8ed3-59bcd76c9059,none,0.0
26,0.982241501711103,0.5733705520152619,0.5122343184373619,0.708060404900025,0.5233134446213819,0.5804599383041944,0.9044462736956136,0.8019112237017247,0.5385882366401041,5.142972004373971,5.142972004373971,False,0.0,ucb,0.02306089998455718,7,1759b262-2e61-4b0a-8ed3-59bcd76c9059,none,0.0
27,0.97366262436558,0.5544732757493869,0.5368207910979068,0.9797068360887666,0.6878444444406928,0.7554120205465082,0.6391472289398554,0.9746310802681342,0.9545764257913736,5.197762026312051,5.197762026312051,False,0.0,ucb,0.018382800044491887,7,1759b262-2e61-4b0a-8ed3-59bcd76c9059,none,0.0
28,0.9966050048135353,0.532420282671831,0.5026639690155699,0.8803433333978093,0.8156447331855501,0.6137264930350415,0.617698602597542,0.9624648313364346,0.7270955761330876,5.252080328148355,5.252080328148355,False,0.0,ucb,0.019027500005904585,7,1759b262-2e61-4b0a-8ed3-59bcd76c9059,none,0.0
29,0.9811981446986728,0.6999083832437702,0.5614432957442569,0.9843491037709003,0.5339119183861031,0.6217670793897767,0.5004371017627748,0.8657739885114748,0.9952314582270959,5.095076543710939,5.095076543710939,False,0.0,ucb,0.025564699957612902,7,1759b262-2e61-4b0a-8ed3-59bcd76c9059,none,0.0
30,0.9899977225339363,0.9194234344633236,0.5776201631296161,0.8766162772211368,0.5877998620714373,0.8298339602890623,0.9323651121325774,0.9961088184990123,0.6015020251136073,5.242751156513668,5.242751156513668,False,0.0,ucb,0.0228241000440903,7,1759b262-2e61-4b0a-8ed3-59bcd76c9059,none,0.0
31,0.9447729469344124,0.9841738348005651,0.7811346588340221,0.9599126962374888,0.5147664769984484,0.5198726689875016,0.8609633727324972,0.9801891577562334,0.7121749820074954,5.286289947089975,5.286289947089975,False,0.0,ucb,0.022671999991871417,7,1759b262-2e61-4b0a-8ed3-59bcd76c9059,none,0.0
32,0.894462808924291,0.6934817002656215,0.879585309745287,0.9869827885270672,0.5504944640673464,0.6424737541535369,0.7919945927649394,0.9881161740612276,0.5217943872132955,4.987537538475355,4.987537538475355,False,0.0,ucb,0.01732739998260513,7,1759b262-2e61-4b0a-8ed3-59bcd76c9059,none,0.0
33,0.9540973149852661,0.9579970484097554,0.5024689371343758,0.5367527773859988,0.8583353843957116,0.9998019300406853,0.8202392804405103,0.9940673177944265,0.5938744839608334,5.291518167980483,5.291518167980483,False,0.0,ucb,0.04772679996676743,7,1759b262-2e61-4b0a-8ed3-59bcd76c9059,none,0.0
34,0.9789875258883806,0.7787209796262253,0.5640775599188383,0.6457560966774674,0.5298826068008979,0.604455751602704,0.7366250504098739,0.9114026524307677,0.7113004979202646,5.241026183912701,5.241026183912701,False,0.0,ucb,0.041030700027476996,7,1759b262-2e61-4b0a-8ed3-59bcd76c9059,none,0.0
35,0.9834216339287447,0.9292670704513011,0.5855356265099185,0.5148211940343623,0.6229641327579138,0.703534357281264,0.6386606777752083,0.9849791577009064,0.526311175194046,5.265385715554273,5.265385715554273,False,0.0,ucb,0.024696499982383102,7,1759b262-2e61-4b0a-8ed3-59bcd76c9059,none,0.0
36,0.9580610180419188,0.7552440073684693,0.5348305540219433,0.7250898668745825,0.5609566285934364,0.5887988825299408,0.575794383808047,0.9700049025577404,0.6386672264974272,5.246597331662658,5.246597331662658,False,0.0,ucb,0.03548560000490397,7,1759b262-2e61-4b0a-8ed3-59bcd76c9059,none,0.0
37,0.990361969646982,0.9760703807529201,0.5812171890163296,0.8236762279746204,0.5686469680359885,0.6269182243610066,0.9479541818381227,0.9158245686479022,0.8653395335818685,5.274030224867737,5.274030224867737,False,0.0,ucb,0.02406259998679161,7,1759b262-2e61-4b0a-8ed3-59bcd76c9059,none,0.0
38,0.8968223568768955,0.998324948972957,0.5144395130121093,0.6394186388899412,0.5291043014241323,0.7373295129566322,0.7990279467996309,0.9856008564694083,0.8631289715117269,5.277810167402231,5.277810167402231,False,0.0,ucb,0.028438700013794005,7,1759b262-2e61-4b0a-8ed3-59bcd76c9059,none,0.0
39,0.9972969806253154,0.5888166878812875,0.5146740994672978,0.5609893800186223,0.8274302021549782,0.8116582299303208,0.9258407991429256,0.9667006961289366,0.528251240218119,5.207402745587023,5.207402745587023,False,0.0,ucb,0.028908600041177124,7,1759b262-2e61-4b0a-8ed3-59bcd76c9059,none,0.0
40,0.9589767834915981,0.8279064281906601,0.6411385529861143,0.6954150495441305,0.5004815375081757,0.5524735450105451,0.542785213718965,0.9767158612749607,0.508279501805307,5.1968453176670915,5.1968453176670915,False,0.0,ucb,0.03332759998738766,7,1759b262-2e61-4b0a-8ed3-59bcd76c9059,none,0.0
41,0.9820843982183334,0.8342360312798056,0.5708663907471477,0.942020980803944,0.6214601054737763,0.5654692244888465,0.6602410011810675,0.9589340713284282,0.6780637847483535,5.256246977118759,5.256246977118759,False,0.0,ucb,0.036984399950597435,7,1759b262-2e61-4b0a-8ed3-59bcd76c9059,none,0.0
42,0.9540281190350506,0.7311088187253973,0.522939356189229,0.6017522977522969,0.9467485208570203,0.7896109775846891,0.6980626979462474,0.9482649371727311,0.5087816889017343,5.194616030838592,5.194616030838592,False,0.0,ucb,0.020177599973976612,7,1759b262-2e61-4b0a-8ed3-59bcd76c9059,none,0.0
43,0.9303015562338804,0.9882091428472257,0.5932929504824025,0.9963722280002514,0.5194855168533687,0.6196000430534209,0.88920899323152,0.9859617314596951,0.7152663194260238,5.355016468253999,5.355016468253999,False,0.0,ucb,0.030530199990607798,7,1759b262-2e61-4b0a-8ed3-59bcd76c9059,none,0.0
44,0.9690454547798233,0.9757851192390574,0.5509709432304313,0.5307122814435541,0.6408536074699838,0.9988563927611402,0.8947495947372814,0.7901523747234774,0.7335636125062421,5.221381329657829,5.221381329657829,False,0.0,ucb,0.0254793000058271,7,1759b262-2e61-4b0a-8ed3-59bcd76c9059,none,0.0
45,0.9920248657266537,0.9462053026489248,0.5633827684183808,0.6729521804438443,0.6057707891547859,0.8280949248476756,0.725811540418454,0.8937970115956642,0.625747212112632,5.239198894407395,5.239198894407395,False,0.0,ucb,0.025032399978954345,7,1759b262-2e61-4b0a-8ed3-59bcd76c9059,none,0.0
46,0.9548234817741226,0.6532979012709139,0.5104046195782612,0.8919914468050885,0.5575963277783729,0.5577431741439843,0.8859712058146183,0.981680332892183,0.6536618491877557,5.271248115079378,5.271248115079378,False,0.0,ucb,0.026321300014387816,7,1759b262-2e61-4b0a-8ed3-59bcd76c9059,none,0.0
47,0.9983958429724735,0.561172378061698,0.7733538586191389,0.8975106874859433,0.7474529434008399,0.5266854129203252,0.5608287233208686,0.9958592705122616,0.654371033495594,5.15751630180057,5.15751630180057,False,0.0,ucb,0.025052100012544543,7,1759b262-2e61-4b0a-8ed3-59bcd76c9059,none,0.0
48,0.9061514836782529,0.9261975234822342,0.5064274212028113,0.7506737725838697,0.5253259547491768,0.5592008852065811,0.9087353838566012,0.7681815893481297,0.5784033845843175,5.149984314844333,5.149984314844333,False,0.0,ucb,0.02666149998549372,7,1759b262-2e61-4b0a-8ed3-59bcd76c9059,none,0.0
49,0.9636261812376166,0.7311345169991416,0.5089227108640947,0.9889935041481965,0.8039241805339381,0.9553089815344338,0.5287263031141112,0.9989762418055603,0.5593010218998528,5.300426460313007,5.300426460313007,False,0.0,ucb,0.026889300032053143,7,1759b262-2e61-4b0a-8ed3-59bcd76c9059,none,0.0
50,0.9848356006916581,0.5612030915786159,0.5182871978323734,0.9961399141417464,0.9384296104865291,0.7301949659757807,0.5792587858082864,0.9576338756456227,0.6459854462899893,5.31156865079368,5.31156865079368,False,0.0,ucb,0.029558799986261874,7,1759b262-2e61-4b0a-8ed3-59bcd76c9059,none,0.0
51,0.9979051608130949,0.8921810749850175,0.5263259698657277,0.7779019543171551,0.9709698212234503,0.8040484361265012,0.5788987874456331,0.9809641026848638,0.9104028262384565,5.143400296836155,5.143400296836155,False,0.0,ucb,0.032405100006144494,7,1759b262-2e61-4b0a-8ed3-59bcd76c9059,none,0.0
52,0.9389250283317889,0.9633744256970662,0.571437792510056,0.5116792343496319,0.5561855976781103,0.6299023715992426,0.9973509721914385,0.8956274285955813,0.5801523571121869,5.312206391018534,5.312206391018534,False,0.0,ucb,0.028041499957907945,7,1759b262-2e61-4b0a-8ed3-59bcd76c9059,none,0.0
53,0.9512747042202205,0.9763769065566338,0.5956921694848709,0.9858788965548348,0.8022593202731476,0.7245552990139422,0.6228731317305416,0.9952626705346093,0.8638155378192763,5.342573346560878,5.342573346560878,False,0.0,ucb,0.022615799971390516,7,1759b262-2e61-4b0a-8ed3-59bcd76c9059,none,0.0
54,0.99485800572751,0.859617471338,0.5319306010577274,0.9873978191845358,0.9226826443836359,0.7068916793992059,0.6177887063660745,0.8929549651059845,0.659692092282967,5.2838207070707215,5.2838207070707215,False,0.0,ucb,0.02091869997093454,7,1759b262-2e61-4b0a-8ed3-59bcd76c9059,none,0.0
55,0.8884859909347318,0.5309970151733403,0.5291947854478658,0.8266667602874821,0.6460887324159252,0.5024813973665643,0.7286638334236526,0.955276879033724,0.6361639665946663,5.188967042983331,5.188967042983331,False,0.0,ucb,0.022461500018835068,7,1759b262-2e61-4b0a-8ed3-59bcd76c9059,none,0.0
56,0.930263305233091,0.9601406209081772,0.5031544317732706,0.9477110569331882,0.5078789615307877,0.8560191050541469,0.9542836311184824,0.7217553175947529,0.9794835671626797,4.949363635286389,4.949363635286389,False,0.0,ucb,0.023818899993784726,7,1759b262-2e61-4b0a-8ed3-59bcd76c9059,none,0.0
57,0.9983055275274642,0.8416651607440999,0.6380111651981314,0.5749990034498922,0.5687621195004899,0.6353374163160932,0.8171264187402272,0.9425913696874142,0.6157095841381346,5.225497620745594,5.225497620745594,False,0.0,ucb,0.023946300032548606,7,1759b262-2e61-4b0a-8ed3-59bcd76c9059,none,0.0
58,0.9623201150219851,0.592388110962258,0.5855006705772907,0.955347268671652,0.7426794122727355,0.7262943062199736,0.6818611265070225,0.9887047762540715,0.670220457628499,5.295954628800333,5.295954628800333,False,0.0,ucb,0.03432400000747293,7,1759b262-2e61-4b0a-8ed3-59bcd76c9059,none,0.0
59,0.9530991513885017,0.9499919975049169,0.5162450481608621,0.8689193531900683,0.831903494648495,0.6349805056037574,0.5430915034501458,0.9883978842082614,0.5621898947736961,5.2939990806343005,5.2939990806343005,False,0.0,ucb,0.024224799999501556,7,1759b262-2e61-4b0a-8ed3-59bcd76c9059,none,0.0
60,0.9999238668653422,0.9765087431671549,0.5884089375075716,0.7155844803475265,0.687872496118535,0.9535263215246917,0.8223140423766737,0.9947246507458859,0.6934013240013898,5.292992159498217,5.292992159498217,False,0.0,ucb,0.022890500025823712,7,1759b262-2e61-4b0a-8ed3-59bcd76c9059,none,0.0
61,0.9614457192055282,0.9493388422921232,0.531680274058402,0.7651403904168514,0.6341384120782907,0.5459963517618225,0.8392491766089042,0.9835873624737825,0.9845500201341333,4.9959816183665,4.9959816183665,False,0.0,ucb,0.022288500040303916,7,1759b262-2e61-4b0a-8ed3-59bcd76c9059,none,0.0
62,0.9830596276483692,0.9842094880575049,0.5435612542344231,0.5579699161158207,0.645010014409289,0.5074572712503052,0.8671051946223545,0.9889855045931569,0.5644300536980631,5.296335443854003,5.296335443854003,False,0.0,ucb,0.040089699963573366,7,1759b262-2e61-4b0a-8ed3-59bcd76c9059,none,0.0
63,0.978771833447606,0.9764298100785043,0.5804362336876578,0.5750457333815127,0.5462060740999839,0.9693095187036695,0.7725529002205711,0.9411708939692183,0.5395785601398047,5.290015406852714,5.290015406852714,False,0.0,ucb,0.045281299971975386,7,1759b262-2e61-4b0a-8ed3-59bcd76c9059,none,0.0
64,0.9742791342307866,0.8856101995583325,0.5218013641935951,0.9499636116595923,0.9738252972777253,0.8799442091672153,0.5183838103219369,0.9759903923834006,0.66363868408767,5.2494704335017035,5.2494704335017035,False,0.0,ucb,0.10253879998344928,7,1759b262-2e61-4b0a-8ed3-59bcd76c9059,none,0.0
65,0.8149833380881385,0.5678242965312978,0.5187588568232261,0.980209530220354,0.5086095618223694,0.7172693403122169,0.5204055024127516,0.9651000650851033,0.6169829474376463,5.142815242245747,5.142815242245747,False,0.0,ucb,0.03525219997391105,7,1759b262-2e61-4b0a-8ed3-59bcd76c9059,none,0.0
66,0.9737302489330899,0.7831400316979265,0.5006020539517453,0.6220774992215246,0.8003075796768575,0.6591016802164289,0.7937802008019628,0.9887743838051366,0.5855293651910807,5.231601064661072,5.231601064661072,False,0.0,ucb,0.03392100002383813,7,1759b262-2e61-4b0a-8ed3-59bcd76c9059,none,0.0
67,0.9795229445834301,0.9961180435359058,0.7179219001539525,0.9079360007309449,0.5413966599654227,0.5589479639727387,0.9720746006177612,0.8805123553369121,0.8004630082548443,5.251646626984143,5.251646626984143,False,0.0,ucb,0.03044379997299984,7,1759b262-2e61-4b0a-8ed3-59bcd76c9059,none,0.0
68,0.9877307075037145,0.9850818747092217,0.6442144409721138,0.9889276359214539,0.8851514647206535,0.696548042431651,0.5517458167842231,0.915788517701063,0.536071226278881,5.264883333333358,5.264883333333358,False,0.0,ucb,0.030512600031215698,7,1759b262-2e61-4b0a-8ed3-59bcd76c9059,none,0.0
69,0.991485124597012,0.7307635803240875,0.6067254300583687,0.9832399110465155,0.75181619487996,0.5050441908547929,0.5637244710735696,0.9111844272375252,0.5432063915149985,5.241907737265934,5.241907737265934,False,0.0,ucb,0.03314349998254329,7,1759b262-2e61-4b0a-8ed3-59bcd76c9059,none,0.0
70,0.9801353302491891,0.5041957382821016,0.6202823572424072,0.9825036620874912,0.7437509994209018,0.8728859031239364,0.5338637991385129,0.992119511174444,0.5081771245824378,5.244418383491056,5.244418383491056,False,0.0,ucb,0.03739920002408326,7,1759b262-2e61-4b0a-8ed3-59bcd76c9059,none,0.0
71,0.978461856381302,0.6413880444781157,0.5806014379586122,0.97599973312011,0.7439220594793455,0.8296762314091433,0.5620570045905244,0.9388409886273053,0.7398867630136869,5.273927928186127,5.273927928186127,False,0.0,ucb,0.02998160000424832,7,1759b262-2e61-4b0a-8ed3-59bcd76c9059,none,0.0
72,0.9536828204132073,0.5155131919162834,0.6377330631843834,0.9969962432776632,0.5338203337117147,0.5491372531122829,0.6104427375297915,0.6646114761083202,0.5550590732227811,5.201214711718015,5.201214711718015,False,0.0,ucb,0.04210959997726604,7,1759b262-2e61-4b0a-8ed3-59bcd76c9059,none,0.0
73,0.9063235008126178,0.6019989104560692,0.5431273356763662,0.9746071735019479,0.9380617128041522,0.6525774817624221,0.5901374734687974,0.9578482124868504,0.7311888295337561,5.318513406500932,5.318513406500932,False,0.0,ucb,0.03599519998533651,7,1759b262-2e61-4b0a-8ed3-59bcd76c9059,none,0.0
74,0.9945579598601091,0.8735755163644832,0.500211151198809,0.564609781191179,0.6273508352349924,0.9567630819879123,0.946908193068099,0.9092567362926474,0.8473974802390027,5.239846708320744,5.239846708320744,False,0.0,ucb,0.02619459998095408,7,1759b262-2e61-4b0a-8ed3-59bcd76c9059,none,0.0
75,0.9664152204151011,0.7400448245281771,0.5405487019942152,0.5317332295528305,0.5363963655143417,0.5200292732651131,0.8967968354327795,0.9719379886214163,0.5434640324784297,5.245302606552403,5.245302606552403,False,0.0,ucb,0.034153200045693666,7,1759b262-2e61-4b0a-8ed3-59bcd76c9059,none,0.0
76,0.9933513114971873,0.5920095913377201,0.5019490920284002,0.825363482766063,0.5474583135535273,0.9523036485215008,0.6858940597188319,0.9926630076627934,0.5939564291415662,5.233676277193776,5.233676277193776,False,0.0,ucb,0.03609080001479015,7,1759b262-2e61-4b0a-8ed3-59bcd76c9059,none,0.0
77,0.9703753841581901,0.956671286927339,0.5177446544127027,0.8145303721058992,0.5119347034717809,0.5536837630214659,0.9518659520234911,0.9260130011243268,0.7026895961339764,5.297313349762998,5.297313349762998,False,0.0,ucb,0.030315999989397824,7,1759b262-2e61-4b0a-8ed3-59bcd76c9059,none,0.0
78,0.7346506615525482,0.5417473460944626,0.5715204555677683,0.8677413601187518,0.9994774297399933,0.5130339989255508,0.5611096666204631,0.9030526335572162,0.5006865716301749,4.828499034869388,4.828499034869388,False,0.0,ucb,0.0341115000192076,7,1759b262-2e61-4b0a-8ed3-59bcd76c9059,none,0.0
79,0.9876286522136386,0.6739648848963247,0.5939838965917985,0.9759205412756287,0.681882795301548,0.6369350093620938,0.658903106772432,0.9996153205114802,0.7066435497012378,5.308246401515172,5.308246401515172,False,0.0,ucb,0.03136980003910139,7,1759b262-2e61-4b0a-8ed3-59bcd76c9059,none,0.0
80,0.9988706963993816,0.5574789062095387,0.5369406601803236,0.6881617301598093,0.5065261604291391,0.6485253130486557,0.7182681174257808,0.9431015147335673,0.7039336441711761,5.23113087923434,5.23113087923434,False,0.0,ucb,0.03928350005298853,7,1759b262-2e61-4b0a-8ed3-59bcd76c9059,none,0.0
81,0.9712679278570044,0.9929427390943093,0.5893139755858503,0.8331726593026789,0.7723842819713367,0.599527137367978,0.609741244752205,0.9989191377659372,0.6312465230699525,5.310366071428594,5.310366071428594,False,0.0,ucb,0.03131349995965138,7,1759b262-2e61-4b0a-8ed3-59bcd76c9059,none,0.0
82,0.9583051258008872,0.7487529660039984,0.5285497979693293,0.9790270334028253,0.7843522533674697,0.9098307527729558,0.7155078648131722,0.9895459542983516,0.9448883096062215,5.14689308862435,5.14689308862435,False,0.0,ucb,0.045182399975601584,7,1759b262-2e61-4b0a-8ed3-59bcd76c9059,none,0.0
83,0.9967818398126098,0.6454528331829646,0.5091940852878638,0.9805493025258923,0.7660648512512107,0.7630763441135382,0.5822920138572893,0.8871183882791882,0.5519410420995525,5.29225351130352,5.29225351130352,False,0.0,ucb,0.029927299998234957,7,1759b262-2e61-4b0a-8ed3-59bcd76c9059,none,0.0
84,0.9910149421283987,0.7877602611673413,0.6601174514459338,0.9605027147460785,0.9160868527436992,0.5638468531383771,0.5108224685803355,0.9444271213734778,0.893268762482861,5.080549774531032,5.080549774531032,False,0.0,ucb,0.029387999966274947,7,1759b262-2e61-4b0a-8ed3-59bcd76c9059,none,0.0
85,0.9763669513860418,0.5680876955827017,0.5275164565636927,0.9912444292456546,0.6363849758717113,0.8577914624076366,0.5698756883769749,0.9322677268841147,0.5242315385290758,5.245468813968337,5.245468813968337,False,0.0,ucb,0.02495300001464784,7,1759b262-2e61-4b0a-8ed3-59bcd76c9059,none,0.0
86,0.9313224962644713,0.9482919089630379,0.6060920074664602,0.6044799858240208,0.5585186713300541,0.9246279332550609,0.9479136179090952,0.9847548259930274,0.5088059709417353,5.236613277347661,5.236613277347661,False,0.0,ucb,0.036578400002326816,7,1759b262-2e61-4b0a-8ed3-59bcd76c9059,none,0.0
87,0.9746385547524606,0.8941589510896062,0.5806402693196109,0.9273577366353953,0.6954949983977747,0.6169209745573212,0.8443135023537005,0.9997992532428022,0.7640793692208843,5.278298471874146,5.278298471874146,False,0.0,ucb,0.03448560001561418,7,1759b262-2e61-4b0a-8ed3-59bcd76c9059,none,0.0
88,0.9960592146411467,0.9693166880766073,0.699330179009917,0.9910846875659878,0.8473057661550332,0.7411975934905961,0.9055275990999667,0.9472157183242578,0.7392169298266842,5.278558646214922,5.278558646214922,False,0.0,ucb,0.029922999965492636,7,1759b262-2e61-4b0a-8ed3-59bcd76c9059,none,0.0
89,0.984915756666473,0.970808889442625,0.5438141210775096,0.8623670944319519,0.5032831141442307,0.5489641559796163,0.6403859570876677,0.9703858480055897,0.6294969003096883,5.298412349918622,5.298412349918622,False,0.0,ucb,0.032015400007367134,7,1759b262-2e61-4b0a-8ed3-59bcd76c9059,none,0.0
90,0.9914819667120562,0.9958016328657116,0.5100054310990336,0.5282038063811887,0.5333869020798752,0.7718471963872477,0.7714362270185129,0.732897214099107,0.6272129269609739,5.1322519956402655,5.1322519956402655,False,0.0,ucb,0.02722439996432513,7,1759b262-2e61-4b0a-8ed3-59bcd76c9059,none,0.0
