delta_verticalPosition,delta_verticalWidth,delta_horizontalWidth,delta_r,delta_g,delta_b,delta_a,delta_blinkFrequency,delta_volume,delta_l2_norm,iteration,acquisition,objective,jitter_std,iterations,seed,run_id,error_model,baseline,xi,kappa,runtime_sec
-0.06210886331067211,-0.04966033676854176,0.0014567068457453924,-0.0146282979279726,-0.20826990017597158,-0.1695361459790452,0.08239941159950126,0.005389709071520921,-0.05600915352772007,0.29768164611252296,20.0,ei,composite,0.0,100,7,d38d6424-4250-4c8e-bb57-d733509a30f9,none,True,0.01,2.0,18.173452000017278
-0.06210886331067211,-0.04966033676854176,0.0014567068457453924,-0.0146282979279726,-0.20826990017597158,-0.1695361459790452,0.08239941159950126,0.005389709071520921,-0.05600915352772007,0.29768164611252296,20.0,ei,composite,0.2,100,7,0c50cddc-54e3-4813-bfc9-dae5de5df053,gaussian,False,0.01,2.0,17.960157299996354
-0.056546069867567605,0.021639041897278055,-0.08362343047115672,-0.031659026315242755,0.15645351486044023,-0.0484928718565274,0.32298514037310877,-0.0313363590868414,0.0673073355309175,0.3851256741307972,20.0,pi,composite,0.0,100,7,cddfd5bb-6986-4555-9db2-1e4b5d6b4a3e,none,True,0.01,2.0,17.69944240001496
-0.056546069867567605,0.021639041897278055,-0.08362343047115672,-0.031659026315242755,0.15645351486044023,-0.0484928718565274,0.32298514037310877,-0.0313363590868414,0.0673073355309175,0.3851256741307972,20.0,pi,composite,0.2,100,7,ae24de6c-a4b2-42f0-a1ea-dce3e3a7205d,gaussian,False,0.01,2.0,17.788973200018518
0.02952505158722296,0.07748855434595381,-0.08722653144404957,-0.43828730056888676,0.13931051880416767,-0.06471815648419366,0.22839166871213923,0.01985824096398614,0.10613161569360674,0.5422151922464079,20.0,ucb,composite,0.0,100,7,1759b262-2e61-4b0a-8ed3-59bcd76c9059,none,True,0.01,2.0,18.797986199962907
0.02952505158722296,0.07748855434595381,-0.08722653144404957,-0.43828730056888676,0.13931051880416767,-0.06471815648419366,0.22839166871213923,0.01985824096398614,0.10613161569360674,0.5422151922464079,20.0,ucb,composite,0.2,100,7,54a46c4c-6e99-47aa-ad28-4465113c4340,gaussian,False,0.01,2.0,17.110266600036994
