Optimization;Execution_Time
1;5.989638328552246
2;3.672764539718628
3;2.6605801582336426
4;4.8424389362335205
5;4.009678602218628
6;4.516089916229248
7;8.232573986053467
8;8.12226676940918
9;9.13472318649292
10;16.053257942199707
11;14.202818393707275
12;24.286830186843872
13;23.24624252319336
14;28.622867584228516
15;33.33045482635498
