User_ID;Condition_ID;Group_ID;Timestamp;Run;Phase;IsPareto;Trust;Understanding;MentalLoad;PerceivedSafety;Aesthetics;Acceptance;TimeToStartCrossing;verticalPosition;verticalWidth;horizontalWidth;r;g;b;a;blinkFrequency;volume
33;1;-1;2024-09-09 10:37:35;1;sampling;FALSE;1.5;2.75;2.0000000000000004;-2.25;6.0;5.5;12.120000000000001;0.571216456592083;0.684220165014267;0.8516631126403809;0.6026630848646164;0.8192606270313263;0.7624099552631378;0.8448669612407684;0.5351701565086842;0.6939396560192108
33;1;-1;2024-09-09 10:39:54;2;sampling;FALSE;3.0;2.5;4.0;-1.0;5.0;5.0;11.95;0.673928752541542;0.9460311532020569;0.6089437901973724;0.6183651834726334;0.7091426402330399;0.6190721690654755;0.7485894560813904;0.709507092833519;0.7984497547149658
33;1;-1;2024-09-09 10:42:11;3;sampling;FALSE;3.0;2.75;5.0;-0.75;5.0;6.0;10.64;0.8642500936985016;0.6845929324626923;0.9356712102890015;0.6337292343378067;0.7317203879356384;0.8513949513435364;0.5873682796955109;0.9594457447528839;0.9082525074481964
33;1;-1;2024-09-09 10:44:44;4;sampling;FALSE;3.5;2.0;5.0;1.0;6.0;6.5;11.59;0.7652979791164398;0.5814417079091072;0.8138562440872192;0.7765065133571625;0.623119443655014;0.7318269610404968;0.84910848736763;0.7631576061248779;0.9461965262889862
33;1;-1;2024-09-09 10:47:44;5;sampling;FALSE;3.5;1.75;5.0;1.75;7.0;7.0;11.92;0.5841478183865547;0.7210822254419327;0.7324564456939697;0.9894124567508698;0.7224889844655991;0.8775119483470917;0.9890377223491669;0.9511557221412659;0.5887019485235214
33;1;-1;2024-09-09 10:51:09;1;optimization;TRUE;4.0;4.5;6.0;2.0;7.0;7.0;11.66;0.6904913269015761;0.5764183751894466;0.8243595500349973;0.6794943356750904;0.5666656126599559;0.8748653456622202;0.9919368437204692;0.8865014700725224;0.8202098088581046
33;1;-1;2024-09-09 10:53:36;2;optimization;FALSE;5.0;3.5;7.000000000000001;2.75;7.0;7.0;12.25;0.8808992488828098;0.8214369808353827;0.9381929939276166;0.8600717161185178;0.8070028084570575;0.9699762751450268;1.0;0.9845735706660291;0.9346833705916258
33;1;-1;2024-09-09 10:55:16;3;optimization;FALSE;5.0;3.25;7.000000000000001;3.0;7.0;7.0;11.78;0.9725300262837044;0.8197384588206558;0.960715384672937;0.8355092316943444;0.7547713044296043;0.992785437060628;1.0;0.9968460687669742;0.9287303520169525
33;1;-1;2024-09-09 10:56:53;4;optimization;FALSE;5.0;4.25;7.000000000000001;3.0;7.0;7.0;12.16;1.0;0.8264256793684623;0.8788330575046118;0.7501532820454616;0.9078887902391595;0.9788956873162749;1.0;1.0;0.9671555675947252
33;1;-1;2024-09-09 10:58:46;5;optimization;FALSE;5.0;4.5;7.000000000000001;3.0;7.0;7.0;11.44;1.0;0.9006250324204523;0.9068543079526026;0.7243762372353358;0.6876629623039175;0.9993324828193342;1.0;1.0;1.0
33;1;-1;2024-09-09 11:01:00;6;optimization;FALSE;5.0;4.75;7.000000000000001;3.0;7.0;7.0;12.120000000000001;1.0;0.742843418242719;0.9269233945089699;0.7484244024202509;0.7189404501700247;1.0;1.0;1.0;1.0
33;1;-1;2024-09-09 11:02:31;7;optimization;FALSE;5.0;3.5;7.000000000000001;3.0;7.0;7.0;11.96;0.9634563046689817;0.6654877463523972;1.0;0.783129078702206;0.960430308676308;0.9862129487877987;1.0;0.974748950931107;1.0
33;1;-1;2024-09-09 11:05:27;8;optimization;FALSE;5.0;4.0;8.0;3.0;7.0;7.0;12.299999999999999;1.0;0.6706596589117942;0.949587873273892;0.7944046393569657;0.6992223742865114;0.9950549676574398;1.0;1.0;0.9799145245315166
33;1;-1;2024-09-09 11:07:18;9;optimization;FALSE;5.0;3.75;7.000000000000001;3.0;7.0;7.0;11.86;1.0;0.5736392853871496;0.950144743477309;0.7921203273730688;0.6613736744260097;1.0;1.0;1.0;0.973544056912294
33;1;-1;2024-09-09 11:09:01;10;optimization;FALSE;5.0;4.5;7.000000000000001;3.0;7.0;7.0;11.83;1.0;0.8569930815649809;0.9473384066396441;0.7932351125968271;0.7175542174117038;0.9892975000000623;1.0;0.8337303114678638;0.9895164451909455
33;1;-1;2024-09-09 11:11:35;11;optimization;FALSE;5.0;4.75;7.000000000000001;3.0;7.0;7.0;12.06;0.9429128406654477;0.8658939947967266;0.930666589544143;0.8426288644681685;0.738279123802158;1.0;1.0;0.834576287704674;1.0
33;1;-1;2024-09-09 11:13:33;12;optimization;FALSE;5.0;4.0;7.000000000000001;3.0;7.0;7.0;12.09;0.9521545673907037;0.8493106150021966;0.9257252829459661;0.7778126264649612;0.7181515757115366;1.0;1.0;0.7909434010867313;1.0
33;1;-1;2024-09-09 11:15:24;13;optimization;FALSE;5.0;5.0;8.0;3.0;7.0;7.0;12.19;0.9550978304308856;0.8435841650037165;0.9107092682808722;0.7454374198011711;0.7438863440981196;1.0;1.0;0.7992273201442512;1.0
33;1;-1;2024-09-09 11:17:10;14;optimization;FALSE;5.0;5.0;7.000000000000001;3.0;7.0;7.0;11.99;0.9520395594762467;0.8492766584936149;0.9148042145883154;0.7225682044636155;0.7515234482214604;1.0;1.0;0.8144920647676086;1.0
33;1;-1;2024-09-09 11:19:02;15;optimization;FALSE;5.0;5.0;8.0;3.0;7.0;7.0;11.93;1.0;0.8421994127596681;0.9107557897543859;0.8156425818128981;1.0;1.0;1.0;0.7569717509808556;1.0
