User_ID;Condition_ID;Group_ID;Timestamp;Run;Phase;IsPareto;Trust;Understanding;MentalLoad;PerceivedSafety;Aesthetics;Acceptance;TimeToStartCrossing;verticalPosition;verticalWidth;horizontalWidth;r;g;b;a;blinkFrequency;volume
37;1;-1;2024-09-10 14:13:14;1;sampling;FALSE;4.5;3.25;5.0;-1.0;6.0;5.5;10.049999999999999;0.571216456592083;0.684220165014267;0.8516631126403809;0.6026630848646164;0.8192606270313263;0.7624099552631378;0.8448669612407684;0.5351701565086842;0.6939396560192108
37;1;-1;2024-09-10 14:16:55;2;sampling;FALSE;3.0;3.0;5.0;-0.75;6.0;5.5;10.850000000000001;0.673928752541542;0.9460311532020569;0.6089437901973724;0.6183651834726334;0.7091426402330399;0.6190721690654755;0.7485894560813904;0.709507092833519;0.7984497547149658
37;1;-1;2024-09-10 14:19:38;3;sampling;FALSE;3.0;3.25;4.0;-0.5;5.0;5.0;12.1;0.8642500936985016;0.6845929324626923;0.9356712102890015;0.6337292343378067;0.7317203879356384;0.8513949513435364;0.5873682796955109;0.9594457447528839;0.9082525074481964
37;1;-1;2024-09-10 14:23:13;4;sampling;FALSE;3.0;3.25;4.0;0.25;6.0;5.5;11.33;0.7652979791164398;0.5814417079091072;0.8138562440872192;0.7765065133571625;0.623119443655014;0.7318269610404968;0.84910848736763;0.7631576061248779;0.9461965262889862
37;1;-1;2024-09-10 14:25:20;5;sampling;FALSE;3.5;3.75;5.0;0.25;6.0;6.0;11.4;0.5841478183865547;0.7210822254419327;0.7324564456939697;0.9894124567508698;0.7224889844655991;0.8775119483470917;0.9890377223491669;0.9511557221412659;0.5887019485235214
37;1;-1;2024-09-10 14:27:37;1;optimization;TRUE;3.0;3.75;6.0;0.5;6.0;6.0;11.54;0.5408311764888456;0.696710723389945;0.8324749921398372;0.8904524302718898;0.7746898970045648;0.7835383635772843;0.9418333028082506;0.6212511019818041;0.6657149298322093
37;1;-1;2024-09-10 14:29:43;2;optimization;FALSE;3.0;3.75;6.0;0.0;6.0;6.0;10.929999999999998;0.8041331704889063;0.8771434754261986;0.9440688925104508;0.9700357759206124;0.9179522674429956;0.9046494327468722;0.9907546011169458;0.8046111409385868;0.877966674946793
37;1;-1;2024-09-10 14:31:42;3;optimization;FALSE;4.0;3.75;7.000000000000001;0.0;6.0;6.0;11.319999999999999;0.7482460687524206;0.8823996248433905;0.9617466353772193;0.9833485335135868;0.9373145900502974;0.8850303513478427;1.0;0.7431692328949672;0.873572975509807
37;1;-1;2024-09-10 14:33:37;4;optimization;FALSE;4.0;3.75;7.000000000000001;0.0;6.0;6.0;11.86;0.7911551607820393;0.9300363175036881;1.0;0.9663718177353777;0.9647744780422607;0.910775696775745;1.0;0.8455994823289212;0.8174292973447463
37;1;-1;2024-09-10 14:35:28;5;optimization;FALSE;4.0;3.75;7.000000000000001;0.25;6.0;6.0;11.69;0.7706152922605143;0.9520361254413466;1.0;0.9360100756625753;0.9978355354494393;0.8983059965180937;1.0;0.7679981383566474;0.8269671533534986
