Optimization;Execution_Time
1;14.269897937774658
2;7.6593358516693115
3;5.238796949386597
4;9.832999467849731
5;6.426049470901489
6;11.043289422988892
7;13.497020959854126
8;10.717555046081543
9;15.738815546035767
10;26.793367862701416
11;30.49588680267334
12;30.760790824890137
13;7.7249133586883545
14;9.598814010620117
15;9.523706674575806
