Optimization;Execution_Time
1;41.949610471725464
2;39.21830105781555
3;45.71575117111206
4;35.4427535533905
5;32.176825523376465
6;64.86992287635803
7;29.082427263259888
8;50.30975556373596
9;16.788179397583008
10;24.36305809020996
11;22.06546640396118
12;27.268715143203735
13;28.334158420562744
14;36.238898277282715
15;44.79344344139099
