Hypervolume;Run
22.897993087768555;0
22.897993087768555;1
22.922466278076172;2
22.934537887573242;3
22.897993087768555;4
22.97563362121582;5
22.95738983154297;6
23.569324493408203;7
23.067129135131836;8
81471.1328125;9
81471.1328125;10
81471.1328125;11
81471.1328125;12
81471.1328125;13
81471.1328125;14
81471.1328125;15
