Optimization;Execution_Time
1;8.11146354675293
2;5.184262275695801
3;4.636098861694336
4;11.287479400634766
5;13.061806678771973
6;25.242480516433716
7;24.608628034591675
8;11.969679594039917
9;9.700726985931396
10;14.631954193115234
11;15.714707612991333
12;17.3937828540802
13;16.36477255821228
14;24.43567156791687
15;28.867364406585693
