User_ID;Condition_ID;Group_ID;Timestamp;Run;Phase;IsPareto;Trust;Understanding;MentalLoad;PerceivedSafety;Aesthetics;Acceptance;TimeToStartCrossing;verticalPosition;verticalWidth;horizontalWidth;r;g;b;a;blinkFrequency;volume
20;1;-1;2024-09-05 09:07:07;1;sampling;FALSE;4.0;4.75;8.0;2.0;7.0;5.0;11.92;0.571216456592083;0.684220165014267;0.8516631126403809;0.6026630848646164;0.8192606270313263;0.7624099552631378;0.8448669612407684;0.5351701565086842;0.6939396560192108
20;1;-1;2024-09-05 09:10:02;2;sampling;FALSE;3.0;3.0;7.000000000000001;1.5;6.0;4.5;15.0;0.673928752541542;0.9460311532020569;0.6089437901973724;0.6183651834726334;0.7091426402330399;0.6190721690654755;0.7485894560813904;0.709507092833519;0.7984497547149658
20;1;-1;2024-09-05 09:12:28;3;sampling;FALSE;2.0;2.5;8.0;1.75;4.0;3.5;14.76;0.8642500936985016;0.6845929324626923;0.9356712102890015;0.6337292343378067;0.7317203879356384;0.8513949513435364;0.5873682796955109;0.9594457447528839;0.9082525074481964
20;1;-1;2024-09-05 09:14:36;4;sampling;FALSE;3.5;4.25;7.000000000000001;2.0;5.0;5.0;12.88;0.7652979791164398;0.5814417079091072;0.8138562440872192;0.7765065133571625;0.623119443655014;0.7318269610404968;0.84910848736763;0.7631576061248779;0.9461965262889862
20;1;-1;2024-09-05 09:16:51;5;sampling;FALSE;4.0;4.75;8.0;2.5;6.0;5.5;12.73;0.5841478183865547;0.7210822254419327;0.7324564456939697;0.9894124567508698;0.7224889844655991;0.8775119483470917;0.9890377223491669;0.9511557221412659;0.5887019485235214
20;1;-1;2024-09-05 09:20:04;1;optimization;FALSE;2.0;2.5;6.0;1.75;5.0;1.9999999999999998;12.799999999999999;0.5345437220106967;0.5423592390049821;0.8050885231034574;0.8170667532677216;0.7900949817556031;0.8280534887729925;0.9626209163995517;0.5195667406075906;0.633535358013179
20;1;-1;2024-09-05 09:22:18;2;optimization;FALSE;4.5;4.0;9.0;2.25;5.0;5.0;13.04;0.799599871298738;0.7812798033288334;0.9360137767191529;0.9303400243644677;0.9306409407476535;0.9380739049161714;1.0;0.7305540802268675;0.8530460737202572
20;1;-1;2024-09-05 09:24:23;3;optimization;FALSE;3.0;2.0;6.0;1.25;5.0;4.0;12.959999999999999;0.9804611206385532;0.9281710406300789;1.0;1.0;0.9724413729174739;1.0;1.0;0.725097114879857;0.9556536683350431
20;1;-1;2024-09-05 09:26:29;4;optimization;FALSE;4.0;2.25;7.000000000000001;2.5;5.0;1.9999999999999998;12.09;0.8677084436336933;0.8920582667465212;0.9736745357140517;0.9793268329754916;0.9589783193877388;0.9898804277567128;1.0;0.7153502606311172;0.9128242798185577
20;1;-1;2024-09-05 09:28:20;5;optimization;FALSE;3.5;4.25;8.0;2.75;5.0;4.5;12.26;0.923713137170706;0.8513212741739341;0.9883250257387481;0.9670618653109218;0.9530499423996883;0.9577868107551056;1.0;0.7397567809493709;0.9307937752301141
20;1;-1;2024-09-05 09:33:54;6;optimization;FALSE;5.0;4.25;7.000000000000001;2.25;7.0;6.0;12.11;0.9388477377635722;0.9076434766551258;0.9984970414035355;0.977525261300539;0.9449862817531673;0.9373541729000421;1.0;0.7332170361935764;0.9342712700553193
20;1;-1;2024-09-05 09:37:26;7;optimization;FALSE;2.0;2.0;6.0;1.5;4.0;1.9999999999999998;12.73;0.9356905629508145;0.978786862162214;0.9793368186417164;0.929244107435105;0.9477053647245688;0.9583998742155821;1.0;0.8078245890672835;0.9118585307549215
20;1;-1;2024-09-05 09:40:22;8;optimization;FALSE;3.0;3.75;7.000000000000001;1.75;6.0;5.5;11.66;0.9515679826651182;0.9136236056755618;0.9995802354952752;0.9350695472883734;0.9548905992457002;0.9574719398127148;1.0;0.852188880098733;0.9612042415972981
20;1;-1;2024-09-05 09:43:39;9;optimization;FALSE;5.0;4.5;9.0;2.75;6.0;5.5;11.45;0.9632383459646194;0.9280434723986744;0.994877968937727;0.958406971664641;0.9433866077334064;0.9546856239117432;1.0;0.7810935024936236;0.9878653237279968
20;1;-1;2024-09-05 09:55:53;10;optimization;FALSE;4.5;4.25;7.000000000000001;2.25;6.0;6.0;12.04;1.0;0.8976540782497984;0.9936601983427158;1.0;0.9370097941596214;0.9646462407415012;1.0;0.8256787298926798;1.0
20;1;-1;2024-09-05 10:13:25;11;optimization;FALSE;2.5;3.0;6.0;1.5;5.0;5.0;11.53;0.999507427904484;0.944287229413517;0.9958079620514713;1.0;0.938268407190579;0.96040653850488;1.0;0.8215597301660067;1.0
20;1;-1;2024-09-05 10:33:48;12;optimization;FALSE;5.0;4.5;9.0;2.75;7.0;6.5;12.030000000000001;0.9976232142066381;0.9416130408039776;1.0;0.9575654350050561;0.9565954039460212;0.9650146918109734;1.0;0.8936451112660051;1.0
20;1;-1;2024-09-05 10:52:22;13;optimization;FALSE;5.0;4.5;8.0;2.5;6.0;6.0;11.77;1.0;0.9029416814084938;0.9379571604907746;0.9741782544130817;0.9938453021207503;0.9638683192731341;1.0;0.9080594735228944;0.9752277005106755
20;1;-1;2024-09-05 11:12:36;14;optimization;FALSE;4.0;4.25;8.0;2.5;6.0;6.5;11.73;1.0;0.9093899951856131;0.9606660925646473;0.9760788018489039;0.9912403592705832;0.9751930897074431;1.0;1.0;1.0
20;1;-1;2024-09-05 11:25:11;15;optimization;FALSE;4.5;4.5;9.0;2.75;6.0;6.0;11.76;1.0;0.9289676194833856;0.9875820637655979;0.9807604039987162;0.9721636727360092;0.9706247759711517;1.0;0.9948769907636521;1.0
