Optimization;Execution_Time
1;4.575599670410156
2;3.826219320297241
3;3.50750994682312
4;5.358974933624268
5;6.0554845333099365
6;8.78526520729065
7;4.7710371017456055
8;6.335897445678711
9;8.345228672027588
10;12.450859785079956
11;13.37855863571167
12;14.730022192001343
13;24.121963024139404
14;22.964394569396973
15;34.70346641540527
