User_ID;Condition_ID;Group_ID;Timestamp;Run;Phase;IsPareto;Trust;Understanding;MentalLoad;PerceivedSafety;Aesthetics;Acceptance;TimeToStartCrossing;verticalPosition;verticalWidth;horizontalWidth;r;g;b;a;blinkFrequency;volume
3;1;-1;2024-09-02 11:39:34;1;sampling;FALSE;5.0;4.5;6.0;2.5;7.0;7.0;8.610000000000001;0.571216456592083;0.684220165014267;0.8516631126403809;0.6026630848646164;0.8192606270313263;0.7624099552631378;0.8448669612407684;0.5351701565086842;0.6939396560192108
3;1;-1;2024-09-02 11:42:37;2;sampling;FALSE;5.0;4.5;8.0;3.0;7.0;7.0;9.83;0.673928752541542;0.9460311532020569;0.6089437901973724;0.6183651834726334;0.7091426402330399;0.6190721690654755;0.7485894560813904;0.709507092833519;0.7984497547149658
3;1;-1;2024-09-02 11:46:00;3;sampling;FALSE;5.0;5.0;10.0;3.0;7.0;7.0;10.150000000000002;0.8642500936985016;0.6845929324626923;0.9356712102890015;0.6337292343378067;0.7317203879356384;0.8513949513435364;0.5873682796955109;0.9594457447528839;0.9082525074481964
3;1;-1;2024-09-02 11:48:21;4;sampling;FALSE;5.0;5.0;10.0;3.0;7.0;7.0;9.27;0.7652979791164398;0.5814417079091072;0.8138562440872192;0.7765065133571625;0.623119443655014;0.7318269610404968;0.84910848736763;0.7631576061248779;0.9461965262889862
3;1;-1;2024-09-02 11:50:40;5;sampling;FALSE;5.0;5.0;10.0;3.0;7.0;7.0;7.93;0.5841478183865547;0.7210822254419327;0.7324564456939697;0.9894124567508698;0.7224889844655991;0.8775119483470917;0.9890377223491669;0.9511557221412659;0.5887019485235214
3;1;-1;2024-09-02 11:52:51;1;optimization;TRUE;5.0;5.0;10.0;3.0;7.0;7.0;10.299999999999999;1.0;0.5;0.5;1.0;1.0;0.5;0.5;0.9528551388415487;0.5
3;1;-1;2024-09-02 11:54:57;2;optimization;FALSE;5.0;5.0;10.0;3.0;7.0;7.0;8.700000000000001;1.0;0.8503152816225582;0.550994862963708;1.0;1.0;0.6420946569874313;0.7077690555497109;1.0;0.7279070373176975
3;1;-1;2024-09-02 11:56:56;3;optimization;FALSE;5.0;5.0;10.0;3.0;7.0;7.0;11.120000000000001;1.0;0.8943796344303232;0.5;1.0;1.0;0.5731210910844553;0.76890814094671;1.0;0.7525476352219225
3;1;-1;2024-09-02 11:58:40;4;optimization;FALSE;5.0;5.0;10.0;3.0;7.0;7.0;9.790000000000001;1.0;1.0;0.5095169682067943;1.0;1.0;0.7315427108421657;0.8704484733133481;1.0;0.8554359050951733
3;1;-1;2024-09-02 12:00:11;5;optimization;FALSE;5.0;5.0;10.0;3.0;7.0;7.0;11.200000000000001;1.0;1.0;0.6951172976500286;1.0;1.0;0.6155372656214598;0.7159769412028456;1.0;1.0
3;1;-1;2024-09-02 12:01:54;6;optimization;FALSE;5.0;5.0;10.0;3.0;7.0;7.0;9.040000000000001;1.0;1.0;0.5;1.0;1.0;0.5;0.6417176807191032;1.0;1.0
3;1;-1;2024-09-02 12:03:30;7;optimization;FALSE;5.0;4.0;10.0;3.0;7.0;7.0;10.68;1.0;1.0;1.0;1.0;1.0;0.5;1.0;1.0;0.5
3;1;-1;2024-09-02 12:05:00;8;optimization;FALSE;5.0;5.0;10.0;3.0;7.0;7.0;11.350000000000001;1.0;1.0;0.635044018055771;1.0;1.0;1.0;0.5;1.0;0.5
3;1;-1;2024-09-02 12:06:35;9;optimization;FALSE;5.0;5.0;10.0;3.0;7.0;7.0;9.520000000000001;1.0;1.0;0.7930887015544922;1.0;1.0;1.0;0.5;0.552341573307103;0.6652051821122429
3;1;-1;2024-09-02 12:08:02;10;optimization;FALSE;5.0;5.0;10.0;3.0;7.0;7.0;11.169999999999998;1.0;0.5;0.7928895550763375;1.0;1.0;1.0;0.5;1.0;1.0
3;1;-1;2024-09-02 12:09:32;11;optimization;FALSE;5.0;5.0;10.0;3.0;7.0;7.0;10.55;1.0;0.5;0.795272832154881;1.0;1.0;1.0;0.5;0.5334461579073614;1.0
3;1;-1;2024-09-02 12:11:01;12;optimization;FALSE;5.0;5.0;10.0;3.0;7.0;7.0;11.22;1.0;1.0;1.0;1.0;1.0;1.0;0.5;1.0;1.0
3;1;-1;2024-09-02 12:12:29;13;optimization;FALSE;5.0;5.0;10.0;3.0;7.0;7.0;9.29;1.0;1.0;0.5370951834253974;1.0;1.0;1.0;0.6418576742043369;1.0;0.9728353306960955
3;1;-1;2024-09-02 12:14:01;14;optimization;FALSE;5.0;5.0;10.0;3.0;7.0;7.0;11.799999999999999;1.0;0.5;1.0;1.0;1.0;1.0;0.8038426304566498;1.0;0.5
3;1;-1;2024-09-02 12:15:49;15;optimization;FALSE;5.0;5.0;10.0;3.0;7.0;7.0;9.73;1.0;0.5;1.0;0.7361562356511733;1.0;1.0;0.7985019479203825;1.0;0.5
