Optimization;Execution_Time
1;5.314370155334473
2;4.3634843826293945
3;3.0036497116088867
4;3.737398386001587
5;5.914862632751465
6;4.400574684143066
7;6.115755558013916
8;7.670406341552734
9;7.8721818923950195
10;10.461040496826172
11;10.925846815109253
12;10.815996170043945
13;16.086796283721924
14;18.849836111068726
15;21.446677684783936
