Optimization;Execution_Time
1;11.23501181602478
2;6.766326189041138
3;7.232279300689697
4;9.49343228340149
5;12.371511936187744
6;10.503310918807983
7;10.41640043258667
8;16.085435152053833
9;23.44238591194153
10;28.971996307373047
11;31.46189308166504
12;51.21606802940369
13;41.91473746299744
14;47.306081771850586
15;69.81347799301147
