Optimization;Execution_Time
1;10.765069246292114
2;4.66731858253479
3;4.664738655090332
4;7.792498588562012
5;5.898623704910278
6;7.309913635253906
7;10.120886087417603
8;13.450674057006836
9;12.589722871780396
10;19.356162548065186
11;19.20553946495056
12;23.735876083374023
13;24.16542363166809
14;31.159249782562256
15;29.734533309936523
