Optimization;Execution_Time
1;5.446223735809326
2;123.74807333946228
3;210.75129413604736
4;465.6261360645294
5;96.05826663970947
6;58.548739194869995
7;125.16409826278687
8;154.825177192688
9;164.97175121307373
10;43.82490587234497
11;156.6197075843811
12;185.16812372207642
13;195.01373052597046
14;181.8514702320099
15;183.25669741630554
