User_ID;Condition_ID;Group_ID;Timestamp;Run;Phase;IsPareto;Trust;Understanding;MentalLoad;PerceivedSafety;Aesthetics;Acceptance;TimeToStartCrossing;verticalPosition;verticalWidth;horizontalWidth;r;g;b;a;blinkFrequency;volume
2;1;-1;26.08.2024 17:37;1;sampling;FALSE;3;2;8;0.75;5;4;40;0.571216457;0.684220165;0.851663113;0.602663085;0.819260627;0.762409955;0.844866961;0.535170157;0.693939656
2;1;-1;26.08.2024 17:40;2;sampling;FALSE;3.5;3.5;14;1.75;4;3.5;35.97;0.673928753;0.946031153;0.60894379;0.618365183;0.70914264;0.619072169;0.748589456;0.709507093;0.798449755
2;1;-1;26.08.2024 17:43;3;sampling;FALSE;5;4.5;15;2.25;19.999.999.999.999.900;5;37.04;0.864250094;0.684592932;0.93567121;0.633729234;0.731720388;0.851394951;0.58736828;0.959445745;0.908252507
2;1;-1;26.08.2024 17:45;4;sampling;FALSE;5;4;14;1.75;19.999.999.999.999.900;5.5;37.589.999.999.999.900;0.765297979;0.581441708;0.813856244;0.776506513;0.623119444;0.731826961;0.849108487;0.763157606;0.946196526
2;1;-1;26.08.2024 17:48;5;sampling;FALSE;5;4.75;14;3;4;5;37.51;0.584147818;0.721082225;0.732456446;0.989412457;0.722488984;0.877511948;0.989037722;0.951155722;0.588701949
2;1;-1;26.08.2024 17:51;1;optimization;TRUE;4;4.25;12;2;7;6;36.77;0.695249047;0.586818048;0.80824759;0.87314396;0.687507067;0.766008527;0.828056548;0.953142547;0.682676859
2;1;-1;26.08.2024 17:53;2;optimization;FALSE;3.5;3;11;0.5;1;3;37.56;0.882841818;0.825287661;0.930509805;0.963080455;0.878658098;0.90251363;0.928237998;1;0.854664835
2;1;-1;26.08.2024 17:56;3;optimization;FALSE;4;4.25;14;3;5;4.5;37.519.999.999.999.900;0.884270777;0.786662128;0.93683872;0.981844318;0.850279866;0.859818029;0.894187351;1;0.814385622
2;1;-1;26.08.2024 17:58;4;optimization;FALSE;5;3;14;3;6;5.5;37.32;0.924545798;0.852957724;0.977117035;1;0.897254719;0.895885296;0.924354981;1;0.850060727
2;1;-1;26.08.2024 18:01;5;optimization;FALSE;5;3;14;2;5;4.5;37.13;0.948666868;0.853275805;1;1;0.905547625;0.900938571;0.919671254;1;0.830350701
2;1;-1;26.08.2024 18:05;6;optimization;FALSE;5;3;15;3;6;5.5;37.629.999.999.999.900;0.972507241;0.853042973;1;1;0.911285596;0.902669144;0.917478961;1;0.838891995
2;1;-1;26.08.2024 18:08;7;optimization;FALSE;2.5;3.25;15;0.75;1;3;37.07;0.991519224;0.849612978;0.994577065;0.936702229;0.906105444;0.900924654;0.925889637;1;0.833754498
2;1;-1;26.08.2024 18:14;8;optimization;FALSE;4;3;12;-0.5;1;3;37.39;1;0.840771663;1;0.934016311;0.867855958;0.903735157;0.924755182;0.97716596;0.874158046
2;1;-1;26.08.2024 18:20;9;optimization;FALSE;4;2.75;12;0.75;19.999.999.999.999.900;3.5;36.94;1;0.855020837;1;1;0.935547107;0.905606092;0.922963483;0.980078084;0.86761592
2;1;-1;26.08.2024 18:26;10;optimization;FALSE;5;3.5;12;0.5;3;4.5;36.85;0.867846238;0.85401669;1;0.935754329;0.850107513;0.91025429;0.939285938;0.985957742;0.843448901
2;1;-1;26.08.2024 18:43;11;optimization;FALSE;4;4;14;2;3;4.5;37;0.930882328;0.896950333;0.966483528;0.937803403;0.873578408;0.905135435;0.943449447;0.994882905;0.842405064
2;1;-1;26.08.2024 18:58;12;optimization;FALSE;1.5;1;10;-1.25;1;1;40;1;0.923239236;0.950209745;0.991665067;0.890577208;0.873554395;0.953748124;1;0.898688594
2;1;-1;26.08.2024 19:14;13;optimization;FALSE;3.5;3.25;13;1;3;4.5;36.71;0.949303637;0.964090521;0.990263324;1;0.877191424;0.88532727;1;0.979761054;0.908260375
2;1;-1;26.08.2024 19:30;14;optimization;FALSE;2;3.5;12;1.25;1;3.5;37.019.999.999.999.900;0.892143228;0.940699035;1;0.938471399;0.906985861;0.837372153;0.934518879;1;0.845037551
2;1;-1;26.08.2024 19:45;15;optimization;FALSE;4;3.5;14;2;1;4;36.230.000.000.000.000;0.885851163;0.916388545;0.99442267;0.991902816;0.924732084;0.96057929;0.933421586;1;0.90720463
