User_ID;Condition_ID;Group_ID;Timestamp;Run;Phase;IsPareto;Trust;Understanding;MentalLoad;PerceivedSafety;Aesthetics;Acceptance;TimeToStartCrossing;verticalPosition;verticalWidth;horizontalWidth;r;g;b;a;blinkFrequency;volume
15;1;-1;2024-09-04 13:00:46;1;sampling;FALSE;4.5;3.75;4.0;2.25;6.0;7.0;11.88;0.571216456592083;0.684220165014267;0.8516631126403809;0.6026630848646164;0.8192606270313263;0.7624099552631378;0.8448669612407684;0.5351701565086842;0.6939396560192108
15;1;-1;2024-09-04 13:03:45;2;sampling;FALSE;5.0;4.5;5.0;2.5;7.0;6.5;12.21;0.673928752541542;0.9460311532020569;0.6089437901973724;0.6183651834726334;0.7091426402330399;0.6190721690654755;0.7485894560813904;0.709507092833519;0.7984497547149658
15;1;-1;2024-09-04 13:06:20;3;sampling;FALSE;5.0;3.75;3.0;2.75;6.0;7.0;12.39;0.8642500936985016;0.6845929324626923;0.9356712102890015;0.6337292343378067;0.7317203879356384;0.8513949513435364;0.5873682796955109;0.9594457447528839;0.9082525074481964
15;1;-1;2024-09-04 13:08:33;4;sampling;FALSE;5.0;4.25;8.0;3.0;7.0;7.0;12.36;0.7652979791164398;0.5814417079091072;0.8138562440872192;0.7765065133571625;0.623119443655014;0.7318269610404968;0.84910848736763;0.7631576061248779;0.9461965262889862
15;1;-1;2024-09-04 13:10:45;5;sampling;FALSE;5.0;4.25;4.0;2.75;7.0;7.0;12.52;0.5841478183865547;0.7210822254419327;0.7324564456939697;0.9894124567508698;0.7224889844655991;0.8775119483470917;0.9890377223491669;0.9511557221412659;0.5887019485235214
15;1;-1;2024-09-04 13:14:00;1;optimization;TRUE;3.0;1.75;1.0;1.25;7.0;6.0;12.58;0.7311423168750255;0.6689499339480326;0.6108218400167508;0.787212496069028;0.6234087362562826;0.666967384649161;0.8561434397991043;0.7652475018372373;0.9682388383998441
15;1;-1;2024-09-04 13:16:05;2;optimization;FALSE;5.0;3.25;9.0;3.0;7.0;6.5;11.629999999999999;0.9070442117260962;0.8644172855711696;0.8067672234176859;0.9253081242775147;0.8288454617763503;0.8314978258581007;0.982549391282918;0.8808354691258196;1.0
15;1;-1;2024-09-04 13:18:27;3;optimization;FALSE;4.0;3.0;10.0;3.0;6.0;7.0;11.72;0.9558852032450635;0.9277987388948553;0.7998514994465575;0.9008666529678837;0.953055260050632;0.8720749217834223;0.9880125609890179;0.9158783391364547;1.0
15;1;-1;2024-09-04 13:20:51;4;optimization;FALSE;5.0;3.75;9.0;3.0;7.0;7.0;12.290000000000001;0.9413759735432885;0.9994755731175637;0.9415998034690378;0.8976881274209181;0.8813375271072079;0.9538488253333863;1.0;0.9356754300430101;1.0
15;1;-1;2024-09-04 13:23:01;5;optimization;FALSE;5.0;4.25;10.0;3.0;7.0;7.0;11.1;1.0;0.9833464426527267;1.0;0.9101084127272031;0.8766436776993111;0.9173033183318327;1.0;1.0;1.0
15;1;-1;2024-09-04 13:25:47;6;optimization;FALSE;5.0;4.5;9.0;3.0;7.0;7.0;11.49;1.0;1.0;1.0;0.912918352693012;0.8733788440969072;0.8848594528257533;1.0;0.9492005015878318;1.0
15;1;-1;2024-09-04 13:28:19;7;optimization;FALSE;5.0;3.75;9.0;3.0;7.0;7.0;11.42;1.0;0.9620416160218475;1.0;0.909668260011544;0.8937933984752636;1.0;1.0;1.0;1.0
15;1;-1;2024-09-04 13:30:53;8;optimization;FALSE;5.0;3.75;10.0;3.0;7.0;7.0;10.89;1.0;1.0;1.0;0.9115106136129882;0.9090525552673945;0.8657629098099511;1.0;1.0;1.0
15;1;-1;2024-09-04 13:33:38;9;optimization;FALSE;5.0;4.0;10.0;3.0;7.0;7.0;10.700000000000001;1.0;1.0;1.0;0.9126428764201586;0.9329809750895062;0.6892608901980173;1.0;1.0;1.0
15;1;-1;2024-09-04 13:36:29;10;optimization;FALSE;5.0;4.0;10.0;3.0;7.0;7.0;11.739999999999998;0.8527623360120866;1.0;1.0;0.9430748588088611;0.937725136502273;0.558811475373766;1.0;1.0;1.0
15;1;-1;2024-09-04 13:39:01;11;optimization;FALSE;5.0;4.0;10.0;3.0;7.0;7.0;12.0;0.806681393963397;1.0;1.0;0.9269063273191338;0.9425778428027938;0.6090956850971938;1.0;1.0;1.0
15;1;-1;2024-09-04 13:41:21;12;optimization;FALSE;5.0;4.0;10.0;3.0;7.0;7.0;11.76;0.8344778657575609;1.0;1.0;0.9221966604193964;0.9469951688821672;0.5;1.0;1.0;1.0
15;1;-1;2024-09-04 13:43:40;13;optimization;FALSE;5.0;4.0;10.0;3.0;7.0;7.0;12.030000000000001;0.8326655608231859;1.0;1.0;0.9272695791325885;0.9534042776564816;0.8044118628032012;0.8814241849310019;0.9839952042818272;1.0
15;1;-1;2024-09-04 13:46:11;14;optimization;FALSE;5.0;4.0;10.0;3.0;7.0;7.0;11.83;0.833615816486337;1.0;1.0;0.9217688233091;0.9545278430487341;0.7752767419981188;0.7201025628521656;1.0;0.9805071229193923
15;1;-1;2024-09-04 13:48:27;15;optimization;FALSE;5.0;4.0;10.0;3.0;7.0;7.0;12.01;0.8428676574769637;1.0;1.0;0.9287191547350501;0.9592344418955414;0.8650138953030304;0.9551615202517905;0.7525780748498456;1.0
