Optimization;Execution_Time
1;6.710390329360962
2;4.587819814682007
3;12.893874645233154
4;32.015734910964966
5;15.419092655181885
6;59.83174014091492
7;48.36670660972595
8;53.03550839424133
9;74.54593563079834
10;68.83330345153809
11;38.1190619468689
12;51.31997799873352
13;52.08230137825012
14;64.97586131095886
15;54.24755644798279
