Optimization;Execution_Time
1;3.8006174564361572
2;4.317023754119873
3;3.1034979820251465
4;4.731293201446533
5;6.081903457641602
6;5.523645877838135
7;6.649282217025757
8;6.434454679489136
9;8.079161405563354
10;14.297125577926636
11;16.22707176208496
12;16.710672616958618
13;24.60749340057373
14;32.202714920043945
15;21.168180227279663
