User_ID;Condition_ID;Group_ID;Timestamp;Run;Phase;IsPareto;Trust;Understanding;MentalLoad;PerceivedSafety;Aesthetics;Acceptance;TimeToStartCrossing;verticalPosition;verticalWidth;horizontalWidth;r;g;b;a;blinkFrequency;volume
14;1;-1;2024-09-04 12:04:33;1;sampling;FALSE;3.0;3.5;9.0;2.0;5.0;7.0;12.61;0.571216456592083;0.684220165014267;0.8516631126403809;0.6026630848646164;0.8192606270313263;0.7624099552631378;0.8448669612407684;0.5351701565086842;0.6939396560192108
14;1;-1;2024-09-04 12:07:20;2;sampling;FALSE;4.0;4.25;9.0;2.25;6.0;7.0;12.82;0.673928752541542;0.9460311532020569;0.6089437901973724;0.6183651834726334;0.7091426402330399;0.6190721690654755;0.7485894560813904;0.709507092833519;0.7984497547149658
14;1;-1;2024-09-04 12:09:26;3;sampling;FALSE;4.0;3.5;9.0;3.0;7.0;7.0;15.0;0.8642500936985016;0.6845929324626923;0.9356712102890015;0.6337292343378067;0.7317203879356384;0.8513949513435364;0.5873682796955109;0.9594457447528839;0.9082525074481964
14;1;-1;2024-09-04 12:11:21;4;sampling;FALSE;3.5;4.0;9.0;3.0;7.0;7.0;13.01;0.7652979791164398;0.5814417079091072;0.8138562440872192;0.7765065133571625;0.623119443655014;0.7318269610404968;0.84910848736763;0.7631576061248779;0.9461965262889862
14;1;-1;2024-09-04 12:13:18;5;sampling;FALSE;4.0;3.25;9.0;3.0;7.0;7.0;13.23;0.5841478183865547;0.7210822254419327;0.7324564456939697;0.9894124567508698;0.7224889844655991;0.8775119483470917;0.9890377223491669;0.9511557221412659;0.5887019485235214
14;1;-1;2024-09-04 12:15:13;1;optimization;FALSE;4.0;3.0;9.0;3.0;7.0;7.0;13.43;0.5;1.0;1.0;1.0;0.5;1.0;0.5;0.7607824719907608;1.0
14;1;-1;2024-09-04 12:17:49;2;optimization;FALSE;4.0;4.25;9.0;3.0;7.0;7.0;12.709999999999999;0.8691957380098673;1.0;1.0;1.0;0.8630361400073794;1.0;0.7392729781156361;0.9624758822976724;1.0
14;1;-1;2024-09-04 12:19:47;3;optimization;FALSE;5.0;4.75;9.0;3.0;7.0;7.0;13.129999999999999;1.0;1.0;1.0;1.0;1.0;1.0;0.6673153295106196;0.6798287885453694;1.0
14;1;-1;2024-09-04 12:21:31;4;optimization;FALSE;5.0;4.75;9.0;3.0;7.0;7.0;12.05;1.0;1.0;1.0;1.0;1.0;1.0;0.5005506107754005;0.632550919081005;1.0
14;1;-1;2024-09-04 12:23:24;5;optimization;FALSE;5.0;4.5;9.0;3.0;7.0;7.0;13.08;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.5;1.0
14;1;-1;2024-09-04 12:25:14;6;optimization;FALSE;5.0;4.0;9.0;3.0;7.0;7.0;12.55;0.5585787748371227;1.0;1.0;1.0;1.0;1.0;0.8594746418366604;0.5447216414096167;1.0
14;1;-1;2024-09-04 12:27:07;7;optimization;FALSE;5.0;4.0;9.0;3.0;7.0;7.0;12.6;1.0;1.0;1.0;1.0;1.0;1.0;0.5;0.5749450590900755;1.0
14;1;-1;2024-09-04 12:28:54;8;optimization;FALSE;5.0;3.75;9.0;3.0;7.0;7.0;12.5;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.7623146950318147;0.7173919823778336
14;1;-1;2024-09-04 12:30:37;9;optimization;FALSE;5.0;2.75;9.0;3.0;7.0;7.0;12.67;1.0;1.0;1.0;1.0;0.6263171132215111;1.0;1.0;0.6641059121693219;1.0
14;1;-1;2024-09-04 12:32:25;10;optimization;FALSE;4.5;2.5;9.0;3.0;7.0;7.0;12.82;1.0;1.0;1.0;0.685601422490997;1.0;1.0;1.0;0.810059559729343;1.0
14;1;-1;2024-09-04 12:34:25;11;optimization;FALSE;3.5;2.75;8.0;2.75;7.0;7.0;13.05;1.0;1.0;0.7658744118563057;1.0;1.0;1.0;0.9104440044412279;0.807553183198102;1.0
14;1;-1;2024-09-04 12:36:17;12;optimization;FALSE;5.0;3.75;8.0;3.0;7.0;7.0;12.31;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.7972954207586538;0.5
14;1;-1;2024-09-04 12:38:11;13;optimization;FALSE;5.0;2.5;8.0;3.0;7.0;7.0;12.39;1.0;1.0;1.0;1.0;1.0;1.0;0.5;0.6992415263264766;0.9292490572624261
14;1;-1;2024-09-04 12:40:02;14;optimization;FALSE;5.0;2.25;8.0;3.0;7.0;7.0;12.93;0.5;1.0;1.0;1.0;1.0;1.0;1.0;0.7932712706893994;1.0
14;1;-1;2024-09-04 12:42:07;15;optimization;FALSE;5.0;2.25;8.0;3.0;7.0;7.0;12.940000000000001;1.0;1.0;1.0;1.0;0.9142105217347978;1.0;1.0;0.796955068648443;1.0
