Optimization;Execution_Time
1;11.634590864181519
2;4.9067113399505615
3;4.0805747509002686
4;4.514934539794922
5;8.00497055053711
6;7.102779150009155
7;9.580712080001831
8;9.602208137512207
9;10.880749702453613
10;11.756820440292358
11;13.272211790084839
12;14.014076948165894
13;16.913107872009277
14;15.813048124313354
15;9.447935104370117
