Optimization;Execution_Time
1;5.359933614730835
2;5.269936800003052
3;4.5950987339019775
4;3.975377082824707
5;5.617178440093994
6;8.96126651763916
7;13.908134460449219
8;11.51213264465332
9;11.055901050567627
10;13.195535659790039
11;18.023125410079956
12;38.78997182846069
13;22.382333993911743
14;22.739948511123657
15;33.39384841918945
