Optimization;Execution_Time
1;4.22377872467041
2;3.5662949085235596
3;3.270406484603882
4;5.27294397354126
5;5.814260721206665
6;5.717011213302612
7;9.732614755630493
8;7.211976528167725
9;7.041531324386597
10;14.293946504592896
11;11.190806150436401
12;9.833104610443115
13;14.706100463867188
14;25.38162899017334
15;13.004022359848022
