Optimization;Execution_Time
1;13.977835178375244
2;3.4282960891723633
3;3.32513427734375
4;3.4785516262054443
5;4.0487823486328125
6;5.6608452796936035
7;5.02608585357666
8;5.72026515007019
9;7.942162036895752
10;10.720702409744263
11;11.831446170806885
12;11.214905738830566
13;16.13476824760437
14;18.089686393737793
15;18.147846460342407
