Optimization;Execution_Time
1;4.302587985992432
2;6.675966262817383
3;6.370285511016846
4;7.302232265472412
5;5.915602445602417
6;10.1987144947052
7;10.034652471542358
8;11.531286001205444
9;9.794928073883057
10;23.92315673828125
11;17.874231338500977
12;37.10756301879883
13;19.40892744064331
14;27.04653811454773
15;39.63823103904724
