Optimization;Execution_Time
1;14.511564254760742
2;4.88793420791626
3;5.7391815185546875
4;5.447134971618652
5;6.974181890487671
6;6.03615403175354
7;6.20527720451355
8;8.265347480773926
9;10.802992105484009
10;19.443670511245728
11;13.431199789047241
12;21.87271785736084
13;12.09002423286438
14;31.0218346118927
15;35.62496495246887
