Optimization;Execution_Time
1;5.238897800445557
2;7.798955917358398
3;11.03574013710022
4;13.07071852684021
5;18.264601707458496
6;9.678601741790771
7;11.135196685791016
8;10.44462513923645
9;11.438502311706543
10;15.274021625518799
11;17.08745503425598
12;19.75688934326172
13;27.881774187088013
14;26.818814039230347
15;49.46224641799927
