Optimization;Execution_Time
1;4.690829038619995
2;3.8799915313720703
3;3.5538713932037354
4;4.575599431991577
5;9.578514814376831
6;5.17208456993103
7;6.53444504737854
8;9.011611223220825
9;8.439391374588013
10;19.28316593170166
11;8.144811153411865
12;7.180983304977417
13;6.045316934585571
14;8.125048875808716
15;5.65429949760437
